G,R,X,Y,GR,UID
M,B,-0.44945542187734244,-0.3325431029250602,MB,1
M,W,0.7579025165434072,0.6272062389175609,MW,2
F,W,-0.7493521500199863,-0.858700764926713,FW,3
M,W,-0.12990708022273786,-0.047132806715423,MW,4
M,W,-0.8161616484010685,-0.6881120811493319,MW,5
F,B,-2.032122754913416,-1.9294073896911685,FB,6
F,B,0.33054749841369224,0.15622907309102244,FB,7
M,W,1.2779094812199743,1.1395549391782283,MW,8
M,W,0.759905661479609,0.6565868777550066,MW,9
M,W,1.626714002192873,1.4418327336248358,MW,10
M,B,0.28102529968969275,0.17426742384439062,MB,11
F,W,-2.794113761661161,-2.377359724776974,FW,12
M,W,0.20694033731157835,0.20340291098577773,MW,13
M,W,0.9652741421914095,0.7600256434191363,MW,14
F,W,-1.5903526355811042,-1.3740165442089431,FW,15
F,B,-1.4471099017079103,-1.374614255385944,FB,16
M,B,0.016268432248024906,0.09894669322938186,MB,17
M,W,0.1653036484276285,0.16246436543614542,MW,18
M,W,0.03483766466729011,0.14855565814384344,MW,19
M,W,0.005414328402969543,0.0008499406221304804,MW,20
M,B,1.0998599923019767,0.5368171444476134,MB,21
M,B,0.39188525756026893,0.055914725293502054,MB,22
F,B,-0.8564777214696149,-1.0488777454937785,FB,23
M,W,-0.4175516837808799,-0.35843524656920783,MW,24
M,W,-0.8767945000237197,-0.8226788413666911,MW,25
M,W,-0.3092417092753876,-0.2686700966008474,MW,26
F,B,0.32008773057278,-0.16365750834399728,FB,27
M,W,0.05641825577726173,0.028169197308408157,MW,28
F,W,-0.5726222836135971,-0.5207857012442961,FW,29
M,B,0.18670964339877538,-0.051884709881267504,MB,30
M,B,0.6054500674852155,0.3104413397472041,MB,31
F,B,-0.4884459600080547,-0.6204306056242143,FB,32
F,B,-2.0184473914826375,-1.9672065592676398,FB,33
M,W,1.266019025433563,1.122980821080472,MW,34
M,W,0.510869450616669,0.3555083235390486,MW,35
M,W,-0.018623305348204007,-0.10339755518511629,MW,36
M,B,-0.32227905385538125,-0.42205237752940505,MB,37
M,W,-0.3170573845929329,-0.29385675556813706,MW,38
M,B,-0.16030466722696723,-0.3655247763784022,MB,39
M,W,-0.4346982780249596,-0.47181756044131473,MW,40
M,W,-0.057193512598413224,-0.13572295286957842,MW,41
M,W,0.8199362862279386,0.706251336135387,MW,42
M,W,0.1550437292802812,0.2588298695466861,MW,43
F,B,-0.3851499460500334,-0.7606288319699699,FB,44
F,B,-0.6520883343659426,-0.7556892123510677,FB,45
M,B,1.3154726692838645,0.6430838661521914,MB,46
