G,R,X,Y,GR,UID
M,W,-1.6839515506740437,-1.4016665971783229,MW,1
M,W,0.5391258278323301,0.3642196179545113,MW,2
M,B,-0.10216987423565757,-0.20534784850395849,MB,3
M,B,0.9577625329871392,0.5045918566816971,MB,4
F,B,-1.5982307966733136,-1.781711600633642,FB,5
M,B,-0.3650841810402399,-0.5831540869500954,MB,6
F,W,1.6811007948212446,1.3973913360493502,FW,7
M,B,-0.0547478677139519,-0.4516802273964423,MB,8
M,B,0.19134480294306866,-0.09682536800548713,MB,9
F,W,-1.0290330813506448,-1.0154592643400122,FW,10
M,W,-1.914978923348471,-1.4900491225942931,MW,11
M,W,0.7429743817708496,0.47212910324166296,MW,12
M,W,-1.1141172359846652,-1.0331115740201586,MW,13
F,W,-0.49596660605790616,-0.668918389798552,FW,14
F,B,-1.7571407680251612,-1.6815848459228215,FB,15
M,B,-0.6788643951188342,-0.5737626330860545,MB,16
F,W,0.8494899026670433,0.6527287840142194,FW,17
F,W,-1.4724842182176954,-1.0486766441741566,FW,18
M,W,-0.45735260053567073,-0.5308082749211592,MW,19
F,W,-0.8863246203193309,-0.972720368293891,FW,20
M,W,-0.7371776137728152,-0.8232269689488935,MW,21
F,W,-0.7871610605333355,-0.9053757976268366,FW,22
M,W,-0.8270523593775038,-0.5786080085440909,MW,23
F,W,-1.093515393336419,-1.0452940070496999,FW,24
F,W,-0.7767997431088984,-0.8333156271066714,FW,25
M,W,-1.1204303392813495,-0.912583592270342,MW,26
M,B,0.1524013442801374,-0.10879707929464813,MB,27
M,W,0.4476371613332063,0.3521004619838995,MW,28
F,W,-1.4774455668828712,-1.2717430107195118,FW,29
F,W,-0.6238557343677787,-0.8086592111068025,FW,30
F,W,-1.7296346659197377,-1.6130534727898138,FW,31
M,B,-1.3690694217917236,-1.2495599416708933,MB,32
M,W,0.32253756123679334,0.3007646047054922,MW,33
M,B,0.2866597695864651,-0.019200814783707998,MB,34
F,B,-0.9422602634198199,-0.9698021113876301,FB,35
M,B,0.7973610883079075,0.4533408701466128,MB,36
M,B,-0.45092178040615166,-0.3491406050085892,MB,37
M,B,-0.07119652809526356,-0.04921098953508614,MB,38
M,W,-0.22455409154465442,-0.1367691568675652,MW,39
M,B,-0.07942845534890852,-0.28288309813561824,MB,40
M,B,-1.3822664587087088,-1.3403031868032127,MB,41
F,B,-2.0603817533597533,-1.781553606518434,FB,42
M,W,-1.6046571103859508,-1.3522473615749924,MW,43
F,W,-0.49249018432538444,-0.6665042685875867,FW,44
M,W,-1.0729585595624231,-0.7230860243622033,MW,45
F,W,0.25445859246348096,-0.2596970269893515,FW,46
M,B,0.2809387739548437,-0.0544579502798615,MB,47
F,W,-0.058930766747940844,0.10715555400852833,FW,48
F,B,-0.2986221447391536,-0.6041304496066293,FB,49
M,B,-0.5131126187903213,-0.7458785532398101,MB,50
M,W,-0.04972730178596865,0.06468158487537268,MW,51
M,W,-0.5355754459095372,-0.20644158013252406,MW,52
F,W,-1.6514205360188574,-1.4334466381348445,FW,53
M,B,0.3077892309442962,0.1430931342119376,MB,54
F,W,-1.0470182976315383,-0.9746713740542128,FW,55
F,W,0.08774438965038225,0.06543354756415308,FW,56
M,W,0.7679608456268426,0.4535113395333432,MW,57
M,W,0.2724521426657618,0.21729708298936867,MW,58
M,W,0.7420500105757278,0.4564647836297382,MW,59
M,W,-0.4297938431793228,-0.1908014426282819,MW,60
F,W,-1.0663647646902858,-1.1190249326100319,FW,61
M,W,0.24596990476128977,0.1990196626593083,MW,62
F,B,-1.260788035399052,-1.2250275409644005,FB,63
M,W,0.08385079415865462,0.2478627230928721,MW,64
M,B,0.4387944381260701,-0.012105459754856662,MB,65
M,B,0.4612435785898484,-0.04253656950043189,MB,66
F,W,-1.0226498106215753,-0.9673606644458792,FW,67
M,W,0.9352194552578471,0.6625415592075539,MW,68
