G,R,X,Y,GR,UID
F,W,-1.8868236516360155,-1.6136747233173292,FW,1
M,B,-0.11056895137313358,-0.15064391394529728,MB,2
M,W,-0.6808934662276913,-0.6606155237520166,MW,3
F,W,0.5578688616831493,0.3245356805079266,FW,4
M,W,0.28190258124902323,0.3267032727094604,MW,5
M,W,-0.11939775500962738,-0.0815732813976966,MW,6
M,B,-0.4428483448469694,-0.4738064038551695,MB,7
M,B,0.3391170993754714,0.21196724533825792,MB,8
M,B,-0.5521144985360349,-0.5413480342808565,MB,9
M,W,1.1243739831384107,0.8112117788766642,MW,10
M,W,-0.4362232550995848,-0.3823913657598338,MW,11
M,W,0.7402378631933886,0.48347120051683534,MW,12
M,W,-0.5492138014835506,-0.4417324707335223,MW,13
M,B,-0.19656711644698205,-0.2641866689502778,MB,14
M,W,0.705867931639305,0.6389040498383913,MW,15
M,W,0.1844624344544169,0.05307076772478729,MW,16
M,W,0.3606156989668092,0.17420309826995586,MW,17
M,W,0.20251836385376612,0.3240021435507814,MW,18
M,W,-0.6859118255305303,-0.3491135281639143,MW,19
M,W,-0.12491425730240048,0.058243303871185675,MW,20
M,W,0.6487413937531702,0.47824217376898237,MW,21
M,W,-0.5240162735222778,-0.32440268075885703,MW,22
M,B,-0.2568504696871055,-0.46318460783775595,MB,23
F,B,0.17139008812991283,-0.19302446983589916,FB,24
F,B,-0.7583812073457423,-1.0260643047521034,FB,25
M,B,1.140152109043032,0.4889181204100448,MB,26
M,W,0.20026640818538846,0.11538733820388195,MW,27
F,B,-1.124691344895488,-1.2832461181765378,FB,28
M,B,0.450328627350191,0.1311876608992231,MB,29
F,W,-2.5440032376975377,-1.9766626731778427,FW,30
F,B,-0.48598481898386714,-0.5977341002680209,FB,31
M,W,-0.11292043711014917,-0.0575936015718724,MW,32
M,B,0.27939061112151065,0.04170210874376243,MB,33
M,W,-1.3665835415160201,-1.1786076854881906,MW,34
M,B,0.37605620340353696,0.3044897563012618,MB,35
F,B,0.11894660872953157,-0.30305423240492946,FB,36
M,B,0.7483988627377385,0.38583981777055026,MB,37
M,B,0.6164869825610664,0.3794681790590938,MB,38
M,B,0.7007927147017305,0.21523506848289953,MB,39
F,W,1.0839303340423174,0.679126139167934,FW,40
M,W,-0.5206008400379771,-0.4245418553511977,MW,41
F,B,-0.863126118672318,-1.0246020726628002,FB,42
M,W,0.018076445303285046,-0.06569812237879238,MW,43
F,W,-1.6006667450711274,-1.3191462067332005,FW,44
M,W,0.1646925816268933,0.08831478669009013,MW,45
M,B,0.027263449368914672,-0.23299113687185274,MB,46
F,B,0.1999449278021409,-0.30348156949472194,FB,47
M,B,0.9289420345980047,0.7347490725727984,MB,48
M,W,-0.39207050339619576,-0.2702231382411947,MW,49
M,B,-0.1894559039867639,-0.2938148900990646,MB,50
F,W,-2.418270927682445,-1.8917845965166509,FW,51
F,W,0.30774576124853836,0.08282446761362142,FW,52
F,W,0.7024218071309167,0.26552015530904227,FW,53
M,W,0.501893365048121,0.3558587716869674,MW,54
M,W,0.803926641549876,0.41405877849993555,MW,55
M,W,-0.5959113355462946,-0.3470183364280741,MW,56
F,W,-3.3347945749591803,-2.728892879739347,FW,57
M,W,0.20645993892002204,0.17627577999929095,MW,58
F,W,-0.9015492150496915,-0.9770031397363681,FW,59
M,W,0.08746801116103817,0.08897734985149623,MW,60
M,B,0.042375440895221966,-0.20848867497890697,MB,61
M,B,-0.2037044686207286,-0.296832977678669,MB,62
F,W,-0.794100378032291,-0.6609204580917065,FW,63
M,W,-1.0054405523803907,-0.7730687470748476,MW,64
F,W,-1.5362052309988365,-1.3191756735451237,FW,65
M,W,0.08150212963314632,-0.0026574295264503167,MW,66
M,B,0.4550163923308089,0.3558341093993355,MB,67
M,B,-0.4882901140051877,-0.46946898183030633,MB,68
F,B,0.15306312765723235,-0.16658048394447378,FB,69
M,W,-0.5007588882226757,-0.6087171891433119,MW,70
M,W,-0.22507553174048656,-0.09104638538363481,MW,71
M,W,0.24005345481989715,0.13249297193809717,MW,72
M,W,0.8909257769598005,0.5806333203719503,MW,73
F,B,-0.40143035381964154,-0.8050685126452298,FB,74
F,B,-0.9861035137433156,-1.2585001024130036,FB,75
M,W,-0.6705966473407203,-0.5760381034648234,MW,76
M,B,0.17841134433642222,-0.18344614594043188,MB,77
M,W,-0.07557396848836224,-0.046634988658190504,MW,78
M,B,-0.6661334962299796,-0.7408222598346217,MB,79
M,W,0.09784726722368947,0.2571396448364108,MW,80
