G,R,X,Y,GR,UID
M,B,0.4402259674756281,0.1540548547543362,MB,1
F,B,-0.9538339601463818,-0.9720664851357205,FB,2
M,B,-0.4610484321094118,-0.7161221274271072,MB,3
M,B,0.29742559636972393,0.07578225410882278,MB,4
M,W,-0.9775743524109807,-0.8778890245515041,MW,5
M,W,-0.4212224641774863,-0.43857877640726173,MW,6
F,W,0.4552143813066927,0.18267549899484253,FW,7
M,W,-0.617437831011403,-0.36052644551393387,MW,8
M,W,-0.5689904071631728,-0.5310518078932635,MW,9
M,B,-0.27714706182864635,-0.5068361461411444,MB,10
F,W,-1.3759794335159101,-1.1234195968914495,FW,11
M,B,-0.10634485423933854,-0.47842430063195124,MB,12
F,B,-1.1226647698513517,-1.4302353968505996,FB,13
M,W,0.4636754265251806,0.3744038275304858,MW,14
M,W,-0.24065327555854948,-0.1917779536934613,MW,15
M,W,-1.0459723456657208,-0.9053787601775894,MW,16
F,W,-1.031749032313794,-0.7926478337311306,FW,17
M,W,-0.08957361021096115,-0.19973259055279272,MW,18
F,B,-0.5119200968162674,-0.5678586647633358,FB,19
F,W,-1.6073721566011654,-1.637997807400191,FW,20
M,B,-0.08022123195225889,-0.1516049819362456,MB,21
F,W,-0.25375849731304245,-0.07448721473363476,FW,22
M,W,-0.009639975445606824,-0.046504366273864256,MW,23
M,W,-0.17964899982489657,-0.020906359117646406,MW,24
F,W,-1.8654610771385691,-1.7085184519808014,FW,25
M,B,0.7272663354005751,0.40132746330484115,MB,26
M,W,-0.38061361550081985,-0.33671683638404754,MW,27
M,W,0.7887924308778068,0.5714942726726578,MW,28
F,W,-1.6345044713964103,-1.1204263352067496,FW,29
F,B,-2.333280638035402,-1.9770556276388234,FB,30
M,B,0.12265185602265524,0.15179155715149856,MB,31
M,W,-0.5083610112310447,-0.4255369338558481,MW,32
F,W,-2.7555407636683644,-2.26437532159892,FW,33
M,B,0.3125426298175144,0.2121400338524492,MB,34
M,W,-0.579420082284079,-0.2990031362433406,MW,35
M,W,0.6825096282980626,0.595676663994964,MW,36
M,B,0.20565108611049232,-0.136128069647981,MB,37
F,B,-1.2892340436658958,-1.2329717617334617,FB,38
F,B,-1.321133623026775,-1.6340097085908156,FB,39
F,W,0.4620889555513644,0.30207982499332625,FW,40
F,W,-1.1373680990881732,-1.0079996450597097,FW,41
M,W,0.22470040391671148,0.32184227095557083,MW,42
F,B,-1.1081947690347067,-1.210545557252411,FB,43
F,B,-0.8760467393004482,-1.1385798344051679,FB,44
M,B,0.3887688338454356,0.12241364680844946,MB,45
M,W,-0.08023527117657209,-0.2519599542255979,MW,46
F,W,-1.8883782669585936,-1.61459839625226,FW,47
M,B,-0.437042073938565,-0.5974139343769013,MB,48
M,W,-0.9435867811501787,-0.792782262855023,MW,49
M,B,-0.48002186069948116,-0.6986018073617388,MB,50
M,B,-0.4619605683467079,-0.5896432181603963,MB,51
F,W,-0.3821940178857582,-0.2862884478998459,FW,52
F,W,0.6256774863680015,0.33051333424345153,FW,53
M,W,-0.3669448762437145,-0.38403314422450346,MW,54
M,B,-0.5525643040189305,-0.5765138622132905,MB,55
M,B,0.9818518204825912,0.6494478271612825,MB,56
F,W,-0.48760171537832886,-0.6044333365923462,FW,57
F,W,-0.5194478945884269,-0.456586410901271,FW,58
M,B,-0.6472628210964214,-0.5763388442682693,MB,59
M,W,0.9733005438380028,0.7798728409901826,MW,60
M,W,0.11983080296877159,0.05337797803538637,MW,61
M,W,0.4471031361732189,0.3509399743361759,MW,62
M,W,-0.08856839364937781,-0.3888384199713973,MW,63
F,W,-0.022500077665554202,-0.16037428827659678,FW,64
F,W,-1.3069730924620695,-1.1380916119223925,FW,65
M,B,1.0678478528089785,0.9109995984117328,MB,66
M,B,-1.305993017787702,-1.1859690880086933,MB,67
M,B,-0.5092278086183587,-0.730195132877609,MB,68
F,B,-2.304735467601721,-2.2334102893184022,FB,69
M,W,-0.20646801794678632,0.02804832922654696,MW,70
M,B,0.9102735639386721,0.5057504078746096,MB,71
M,B,-0.38516862999789914,-0.47300974241756716,MB,72
M,W,-0.18300715683101626,-0.15974652641186834,MW,73
F,W,-0.5453740959538425,-0.39630406509391886,FW,74
F,W,0.3426262184966631,0.10298852106929918,FW,75
M,B,-0.6570421891138484,-0.43784710415632255,MB,76
F,W,-0.7769824927005609,-0.6430118582663744,FW,77
F,B,-1.422020498698939,-1.523924315552697,FB,78
M,W,0.33208630980501896,0.3779940338076612,MW,79
M,W,-0.7231265957026206,-0.5696650021514573,MW,80
M,W,-0.8569928950801888,-0.9020698347651839,MW,81
M,W,0.9626887956293555,0.6135216322255238,MW,82
F,W,0.8241645139529431,0.6249516224185102,FW,83
M,B,-0.5555895450647783,-0.5402700197444448,MB,84
M,B,1.3442162604593584,0.8127852836631116,MB,85
F,B,-2.0092843380434666,-1.9076519042706506,FB,86
M,W,-0.7928441126494277,-0.6808957418669821,MW,87
M,B,-0.22629068914752876,-0.20957060954110668,MB,88
M,B,-0.3597155707261007,-0.6297426803690096,MB,89
M,B,0.9254701251898649,0.7231516076488836,MB,90
F,W,-1.0187457361297239,-0.9162125341749284,FW,91
