G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
M,W,-1.2329061750617414,-0.9629236950530978,MW,1,-2.262126484720305,-2.076466585198422,-1.234924231190015
F,B,-2.541686730445705,-2.069289319210176,FB,2,-2.541686730445705,-2.078211063480459,-2.078211063480459
M,W,0.9450791626271284,0.8734474170754073,MW,3,-0.08414114703143505,-0.29563609548283576,0.5459062585255714
M,B,-1.2150728485252351,-1.0236338640155658,MB,4,-2.2442931581837984,-1.9837857669012227,-1.1422434128928156
M,W,0.24575684113137844,0.2856909508749455,MW,5,-0.7834634685271851,-0.867437241573114,-0.02589488756470673
M,B,0.17833246881050033,-0.046435315038355816,MB,6,-0.8508878408480631,-0.8444674112154987,-0.002925057207091547
M,W,0.7089434256260698,0.767615759076229,MW,7,-0.32027688403249366,-0.48871256523041035,0.3528297887779968
M,B,0.0587583022847889,-0.06570610625699654,MB,8,-0.9704620073737746,-0.9422372712078873,-0.10069491719948004
M,B,0.6150321717916365,0.3499412440970444,MB,9,-0.414188137866927,-0.4873997430080636,0.3541426110003435
F,B,-0.8547628887251846,-0.7943097684967135,FB,10,-0.8547628887251846,-0.6988971814357676,-0.6988971814357676
M,W,0.24976492958611315,-0.08873800093770992,MW,11,-0.7794553800724503,-0.8641600266157154,-0.022617672607308237
F,B,-1.1151682489077954,-1.1816383571021576,FB,12,-1.1151682489077954,-0.9118177172510591,-0.9118177172510591
F,W,-0.32147258732887163,-0.28372688667190404,FW,13,-0.32147258732887163,-0.36576698635449734,-0.36576698635449734
M,W,-0.1834639382055661,-0.015177102318685019,MW,14,-1.2126842478641295,-1.2183897651901063,-0.3768474111816993
M,W,0.20477019255263368,0.2547226152575918,MW,15,-0.8244501171059297,-0.9009499894310673,-0.05940763542266017
M,W,1.164481069815018,0.8212423588226877,MW,16,0.1352607601564546,-0.11624204766222637,0.7253003063461807
M,W,-0.986549132976276,-0.6837635215517709,MW,17,-2.0157694426348396,-1.8750326616957587,-1.0334903076873514
M,W,-0.07385555414507418,-0.11220921330213593,MW,18,-1.1030758638036378,-1.1287684307919115,-0.28722607678350426
F,B,-0.4021596966833199,-0.3420647808576289,FB,19,-0.4021596966833199,-0.32882601971434205,-0.32882601971434205
M,W,0.2627870424810957,0.2644204416512994,MW,20,-0.7664332671774678,-0.8535124913533747,-0.011970137344967463
M,W,0.8885997962701275,0.6700672578430508,MW,21,-0.14062051338843595,-0.34181646956886735,0.49972588443953975
M,W,0.6473241720434922,0.4684352922179438,MW,22,-0.38189613761507124,-0.5390955699432943,0.3024467840651128
M,W,0.2652546154492741,0.12732638323993128,MW,23,-0.7639656942092894,-0.8514948794340984,-0.009952525425691167
M,W,0.5109868315788897,0.4465611697081823,MW,24,-0.5182334780796738,-0.6505718450975315,0.19097050891087558
F,W,-1.2681708452200402,-1.0216693071001013,FW,25,-1.2681708452200402,-1.1398351552440982,-1.1398351552440982
M,W,-0.013861214639099423,0.01628822398352088,MW,26,-1.043081524297663,-1.0797140376544632,-0.23817168364605584
F,W,-2.44563651179064,-1.983429728547496,FW,27,-2.44563651179064,-2.1025903783105964,-2.1025903783105964
M,W,-1.1336642122134624,-0.9296223010448416,MW,28,-2.1628845218720256,-1.9953213588090772,-1.1537790048006702
M,W,0.027516319510039758,0.17414864123161827,MW,29,-1.0017039901485236,-1.0458816820701844,-0.20433932806177726
M,W,-0.5953269170064936,-0.2760669860471313,MW,30,-1.6245472266650571,-1.5551496769956066,-0.7136073229871993
F,W,-0.8364797929725649,-0.8421357587339809,FW,31,-0.8364797929725649,-0.7868628120989999,-0.7868628120989999
M,B,-0.2326407212034221,-0.1828179439454996,MB,32,-1.2618610308619855,-1.180499786901317,-0.3389574328929099
