G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
F,W,-0.7223374683326272,-0.5682549169616049,FW,1,-0.7223374683326272,-0.6773880391303277,-0.6773880391303277
F,W,-1.2331963921402316,-0.9727994649129272,FW,2,-1.2331963921402316,-1.0804739744788805,-1.0804739744788805
F,B,-1.1067982279808986,-1.0192174036728558,FB,3,-1.1067982279808986,-0.8733033293078407,-0.8733033293078407
M,B,0.1916406793292866,0.08086911173465054,MB,4,-0.7945042355002677,-0.7886109846977131,-0.010507428395751056
F,W,0.8964333564053222,0.6846660531609966,FW,5,0.8964333564053222,0.5998799532561293,0.5998799532561293
M,B,0.1142042400762842,0.19128132037366327,MB,6,-0.8719406747532702,-0.8497111007800805,-0.07160754447811839
M,W,1.2770923684155608,0.9876778477606042,MW,7,0.2909474535860065,0.0012859391852988733,0.7793894954872609
M,W,-0.3243420778601668,-0.35787118616958785,MW,8,-1.3104869926897211,-1.2623030314549648,-0.4841994751530027
M,W,-1.048638814880004,-0.8257814090830515,MW,9,-2.0347837297095586,-1.833799023999277,-1.0556954676973147
M,B,-0.7105845020109377,-0.812715850677125,MB,10,-1.696729416840492,-1.5004988742249326,-0.7223953179229706
M,B,-0.8062586009050201,-0.5361843142232432,MB,11,-1.7924035157345743,-1.5759891550913487,-0.7978855987893868
M,W,-0.3829159918706244,-0.32191744816288514,MW,12,-1.3690609067001787,-1.308519941477707,-0.5304163851757451
F,W,-0.9975068414255198,-1.0525368123558638,FW,13,-0.9975068414255198,-0.8945065017104121,-0.8945065017104121
F,W,0.4084682266711679,0.3490523872762859,FW,14,0.4084682266711679,0.2148580390447489,0.2148580390447489
F,B,-0.7092495320791055,-0.7472838386088033,FB,15,-0.7092495320791055,-0.5596232104605435,-0.5596232104605435
F,W,-1.203863379063642,-1.124249610833569,FW,16,-1.203863379063642,-1.057329179582391,-1.057329179582391
F,W,-0.3460653868021075,-0.27210673907241123,FW,17,-0.3460653868021075,-0.38049592888034156,-0.38049592888034156
M,W,-0.2667095438476381,-0.1900019018168287,MW,18,-1.2528544586771924,-1.2168289038703861,-0.4387253475684243
M,W,-0.25987844815279004,-0.1784131831110271,MW,19,-1.2460233629823443,-1.2114389254060964,-0.4333353691041344
M,B,0.7571661690564515,0.7520909938240663,MB,20,-0.22897874577310284,-0.3423911765144787,0.43571237978748323
M,W,-0.17815965862595434,-0.22136267886034894,MW,21,-1.1643045734555086,-1.1469598820207612,-0.36885632571879934
F,B,-2.5739237855551416,-2.2067206443990965,FB,22,-2.5739237855551416,-2.030917790147329,-2.030917790147329
M,W,0.06350204256446429,0.1678608449389606,MW,23,-0.9226428722650901,-0.9562801692416844,-0.17817661293972228
M,W,0.059783876214395786,-0.0008064145922370912,MW,24,-0.9263610386151586,-0.9592139352799249,-0.18111037897796284
M,B,1.123553943515653,0.7062913769265132,MB,25,0.1374090286860986,-0.05329813754510934,0.7248054187568527
M,B,-0.4328567951047682,-0.4500803353390632,MB,26,-1.4190017099343226,-1.281361794899598,-0.503258238597636
F,B,-2.5223140209129284,-2.4754357688781243,FB,27,-2.5223140209129284,-1.9901958426889736,-1.9901958426889736
F,W,-1.6478564913673208,-1.5217841888378278,FW,28,-1.6478564913673208,-1.4076556016547295,-1.4076556016547295
M,B,-0.5307157020782838,-0.3561073992391883,MB,29,-1.516860616907838,-1.3585759673674205,-0.5804724110654584
M,W,-0.21506962970336668,-0.030735385823580874,MW,30,-1.201214544532921,-1.1760831673781684,-0.3979796110762065
M,B,0.7250123356933078,0.6772634999874059,MB,31,-0.26113257913624655,-0.3677616993578958,0.4103418569440662
F,W,-1.5001332720577267,-1.457762460303582,FW,32,-1.5001332720577267,-1.2910967059339755,-1.2910967059339755
M,W,0.9051298947627762,0.8026264271690877,MW,33,-0.08101502006677819,-0.2922057365387817,0.48589781976318036
F,W,-1.7487061233151078,-1.5720298913788406,FW,34,-1.7487061233151078,-1.4872295629359475,-1.4872295629359475
M,W,-0.4608087012740386,-0.5125243175036769,MW,35,-1.446953616103593,-1.3699800710036678,-0.5918765147017057
M,B,-0.7465162599648744,-0.7498742306779379,MB,36,-1.7326611747944287,-1.5288503144926866,-0.7507467581907246
F,W,-1.6050986540999306,-1.6020286116719806,FW,37,-1.6050986540999306,-1.3739181410267574,-1.3739181410267574
M,B,-0.0897254037248213,-0.14435805546979558,MB,38,-1.0758703185543756,-1.0106188727422352,-0.23251531644027323
F,B,0.1079779943844008,-0.2387174135695171,FB,39,0.1079779943844008,0.08519849382114114,0.08519849382114114
M,W,0.7594812688110106,0.6671233754946304,MW,40,-0.22666364601854372,-0.4071277040096082,0.37097585229235386
F,W,0.08337169084830952,-0.3123642524957271,FW,41,0.08337169084830952,-0.04165473799363978,-0.04165473799363978
M,W,1.1721079106838856,0.9214599655860892,MW,42,0.1859629958543313,-0.08155054730773201,0.69655300899423
M,W,0.036122187114246466,0.12572339850484146,MW,43,-0.9500227277153079,-0.9778838530172381,-0.19978029671527608
M,W,-0.3291747032988565,-0.13518806363725652,MW,44,-1.3153196181284108,-1.266116145515153,-0.488012589213191
M,B,-0.5763430223014047,-0.4793946658541697,MB,45,-1.562487937130959,-1.3945775525262052,-0.6164739962242433
F,W,-1.988621505149056,-1.6667961703424847,FW,46,-1.988621505149056,-1.6765313673759206,-1.6765313673759206
