G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
F,W,-1.328713959913513,-1.2032808936132238,FW,1,-1.328713959913513,-1.1520077551057966,-1.1520077551057966
M,W,-0.3329733998137131,-0.3223610904562032,MW,2,-1.3296519315560964,-1.2836397678901812,-0.49552957456193414
F,W,-0.8623260436386447,-0.9491034609684192,FW,3,-0.8623260436386447,-0.7832177599819213,-0.7832177599819213
M,B,0.5206732225153735,0.5505089851948777,MB,4,-0.4760053092270099,-0.5348147562252942,0.2532954371029529
M,W,0.13222199972153872,0.2031068289140063,MW,5,-0.8644565320208447,-0.9157927393982482,-0.12768254607000112
F,B,-2.162433512610328,-1.8820891419730952,FB,6,-2.162433512610328,-1.7099153231518673,-1.7099153231518673
F,B,-0.2287622226397319,-0.12228681195412038,FB,7,-0.2287622226397319,-0.18089066210307322,-0.18089066210307322
F,B,-0.594736215136612,-0.7169249112274848,FB,8,-0.594736215136612,-0.4702796925616705,-0.4702796925616705
F,B,-1.0345359051968193,-0.9648490096123288,FB,9,-1.0345359051968193,-0.8180454040926612,-0.8180454040926612
M,B,0.29676786739599603,0.19046216325208246,MB,10,-0.6999106643463874,-0.7118649154194259,0.07624527790882124
M,W,0.4195950156774248,0.3875117232756145,MW,11,-0.5770835160649586,-0.6885563778741548,0.09955381545409228
M,B,1.1282165256677537,0.9375438093622236,MB,12,0.13153799392537024,-0.0544080304321225,0.7337021628961247
F,W,-1.5085212231712009,-1.1637956310685738,FW,13,-1.5085212231712009,-1.2941879390815736,-1.2941879390815736
M,W,-0.3848395604828341,-0.36964445185144745,MW,14,-1.3815180922252175,-1.3246522394246845,-0.5365420460964373
M,W,0.25311431773628823,0.03954018061116599,MW,15,-0.7435642140060952,-0.8201987589039129,-0.032088565575665806
M,W,1.0932034943990263,0.8344161110506104,MW,16,0.0965249626566429,-0.15590949978322946,0.6322006935450177
M,B,-0.7863269235030544,-0.8761074951892006,MB,17,-1.783005455245438,-1.5683076076845204,-0.780197414356273
F,W,-1.8568891191531285,-1.6398870998637127,FW,18,-1.8568891191531285,-1.5696551846453985,-1.5696551846453985
F,B,0.05665876110261904,-0.12236327519998452,FB,19,0.05665876110261904,0.04480215610570193,0.04480215610570193
F,W,-0.04428241417045553,-0.2890324473505313,FW,20,-0.04428241417045553,-0.13636072189157275,-0.13636072189157275
M,W,0.14104124821996475,0.0734076536200695,MW,21,-0.8556372835224186,-0.9088190368274167,-0.12070884349916965
M,B,-0.3437011883249565,-0.3519051062765333,MB,22,-1.34037972006734,-1.2183072388460008,-0.4301970455177535
M,W,0.4642543983612757,0.11917934609229075,MW,23,-0.5324241333811077,-0.6532425694595603,0.1348676238686868
F,B,-1.7983712595498944,-1.7033508079202864,FB,24,-1.7983712595498944,-1.4220379750350347,-1.4220379750350347
F,W,0.4805883153145034,0.4694031810946213,FW,25,0.4805883153145034,0.2786737740994063,0.2786737740994063
F,W,-0.6631325731577713,-0.5812946451973218,FW,26,-0.6631325731577713,-0.6257081924225965,-0.6257081924225965
F,B,-0.9941270890230453,-1.019281548232131,FB,27,-0.9941270890230453,-0.7860926741876589,-0.7860926741876589
M,B,0.8239506799867572,0.6990694385018014,MB,28,-0.17272785175562622,-0.2950021706948063,0.4931080226334409
F,W,-0.2053197792096464,-0.2529173007380194,FW,29,-0.2053197792096464,-0.2636988603706231,-0.2636988603706231
F,W,0.5514175516106805,0.30977393003011605,FW,30,0.5514175516106805,0.3346810435778469,0.3346810435778469
M,W,0.4662211343465789,0.4710575198282955,MW,31,-0.5304573973958044,-0.6516873993337493,0.13642279399449783
M,B,-0.3410782139140724,-0.4115789958380021,MB,32,-1.3377567456564559,-1.2162331569788585,-0.4281229636506112
M,B,0.27781997270465114,0.2346123192838665,MB,33,-0.7188585590377323,-0.7268477092418767,0.06126248408637047
F,W,-1.8105847471818712,-1.4383873038695387,FW,34,-1.8105847471818712,-1.5330406229948994,-1.5330406229948994
M,W,0.3776819553478796,0.3812095706982261,MW,35,-0.6189965763945038,-0.721698568688228,0.06641162464001912
F,B,-0.3899728949089596,-0.31358763020010844,FB,36,-0.3899728949089596,-0.3083658409519314,-0.3083658409519314
M,W,-0.15006919717522646,-0.14588809810911155,MW,37,-1.1467477289176098,-1.139010720598506,-0.3509005272702589
M,W,-0.10475783648869497,-0.0798250357302709,MW,38,-1.1014363682310784,-1.1031813693148982,-0.31507117598665113
F,W,-0.1847794657269256,-0.2685774191016317,FW,39,-0.1847794657269256,-0.24745688272755084,-0.24745688272755084
F,B,-1.9151531359668257,-1.7649038968887842,FB,40,-1.9151531359668257,-1.5143816789164508,-1.5143816789164508
F,W,-0.07403351815597525,-0.3311631237326441,FW,41,-0.07403351815597525,-0.15988600869871072,-0.15988600869871072
M,W,-0.4353541793674489,-0.2798249460612129,MW,42,-1.4320327111098323,-1.364595997403959,-0.5764858040757118
M,B,-0.7268622940831809,-0.697662525870572,MB,43,-1.7235408258255642,-1.5212867488060202,-0.733176555477773
M,W,-0.3109821869210509,-0.18321742257465806,MW,44,-1.3076607186634344,-1.2662505109809752,-0.478140317652728
F,W,0.07165338582206847,-0.02351294668264565,FW,45,0.07165338582206847,-0.044686041605201336,-0.044686041605201336
M,W,0.3466143607701999,0.18784285734326367,MW,46,-0.6500641709721835,-0.7462648527899381,0.041845340538308934
M,W,-0.34390403953161885,-0.3197816478268068,MW,47,-1.3405825712740023,-1.2922830247748462,-0.5041728314465991
M,B,-1.8967311884969529,-1.4583821742004397,MB,48,-2.8934097202393363,-2.4463449006389233,-1.6582347073106762
M,W,0.6066034865596796,0.5551348803417402,MW,49,-0.39007504518270386,-0.5406819354665516,0.24742825786169556
M,W,-1.2411173602620509,-1.0143690918869033,MW,50,-2.237795892004434,-2.0017424353446605,-1.2136322420164134
M,W,-0.14117667222332994,-0.1288158964485015,MW,51,-1.1378552039657133,-1.1319790756540087,-0.3438688823257615
M,B,0.9665363373504698,0.6069683797349317,MB,52,-0.030142194391913568,-0.18225447280439316,0.605855720523854
F,W,-1.7119923211003798,-1.5546386937494332,FW,53,-1.7119923211003798,-1.4550799832247743,-1.4550799832247743
M,W,-0.7362657838628867,-0.6735472542953871,MW,54,-1.7329443156052702,-1.602537816396515,-0.8144276230682677
F,B,1.120802589365276,0.6126556353268315,FB,55,1.120802589365276,0.8862596286119091,0.8862596286119091
F,W,-0.15279014003268632,-0.23960527654929256,FW,56,-0.15279014003268632,-0.22216175209676123,-0.22216175209676123
M,B,0.5125370428321347,0.3409655584988158,MB,57,-0.48414148891024866,-0.5412483312837445,0.24686186204450264
M,W,-0.3755683199355593,-0.2359470892636981,MW,58,-1.3722468516779427,-1.3173211301979895,-0.5292109368697422
M,W,-1.3853609656239676,-1.0686458445470592,MW,59,-2.382039497366351,-2.115801133397893,-1.327690940069646
F,W,0.9099887397067328,0.6352299036826912,FW,60,0.9099887397067328,0.6182164056552177,0.6182164056552177
M,W,-1.106060970440335,-0.9102276301283512,MW,61,-2.102739502182718,-1.8949484048697274,-1.1068382115414805
M,W,0.62934219515757,0.6693378321708481,MW,62,-0.36733633658481346,-0.5227016063449947,0.2654085869832523
M,W,-0.7438374748525367,-0.5664819530961969,MW,63,-1.7405160065949201,-1.608525029584746,-0.8204148362564988
M,W,0.5548257540149274,0.4080301063534884,MW,64,-0.441852777727456,-0.5816244836466606,0.2064857096815865
M,W,-0.8086812466054042,-0.7712743170297915,MW,65,-1.8053597783477877,-1.6597993731817187,-0.8716891798534714
F,B,-1.0073412134610644,-1.176967143519421,FB,66,-1.0073412134610644,-0.7965415660157039,-0.7965415660157039
M,B,-0.902034220451836,-0.8092721912578166,MB,67,-1.8987127521942195,-1.6598016022510287,-0.8716914089227813
M,W,-0.0195992887366456,0.010206582320228204,MW,68,-1.016277820479029,-1.0358433888177245,-0.2477331954894774
M,W,0.8638413583971043,0.6611766034910613,MW,69,-0.1328371733452791,-0.33727453533852236,0.4508356579897248
M,W,0.324562418510785,0.3088238581970013,MW,70,-0.6721161132315985,-0.7637021306321211,0.024408062696126026
M,W,1.0356099161832633,0.8260463827676957,MW,71,0.038931384440879846,-0.2014508499944556,0.5866593433337915
F,W,-1.3970736738350786,-1.1055843777649894,FW,72,-1.3970736738350786,-1.2060622828584964,-1.2060622828584964
M,B,-0.5151209602985845,-0.3671215076116312,MB,73,-1.5117994920409679,-1.3538551264825927,-0.5657449331543454
M,B,0.09661906474599596,-0.0015804224333388073,MB,74,-0.9000594669963875,-0.8701298990898882,-0.08201970576164114
F,W,-0.8035258377219112,-0.882034493487905,FW,75,-0.8035258377219112,-0.7367222850851513,-0.7367222850851513
M,W,0.2350821154331592,0.06159796652881555,MW,76,-0.7615964163092241,-0.8344574812408021,-0.04634728791255502
F,B,-2.160581759567662,-1.7182938910022107,FB,77,-2.160581759567662,-1.7084510742471575,-1.7084510742471575
M,B,1.8880512159883096,1.4479352999722015,MB,78,0.8913726842459262,0.5464210690360556,1.3345312623643026
M,B,0.6671003927805654,0.5503150224908967,MB,79,-0.329578138961818,-0.4190294334849055,0.36908075984334165
M,W,-0.7988815055418562,-0.718055808135739,MW,80,-1.7955600372842397,-1.6520503592537696,-0.8639401659255223
M,W,-1.4764345454281418,-1.1863102441954272,MW,81,-2.473113077170525,-2.1878163462279367,-1.3997061528996897
F,W,-1.682071781122341,-1.5089000567654107,FW,82,-1.682071781122341,-1.4314207171770204,-1.4314207171770204
F,B,1.2946163866137468,0.6265726050618396,FB,83,1.2946163866137468,1.0237005596542728,1.0237005596542728
F,B,-1.5515425368890794,-1.4926792186508684,FB,84,-1.5515425368890794,-1.2268614701341949,-1.2268614701341949
M,W,-0.9299318968347436,-0.8564343394315905,MW,85,-1.926610428577127,-1.7556767000730336,-0.9675665067447864
F,W,-1.5850966094093808,-1.2619444130496378,FW,86,-1.5850966094093808,-1.3547388996273517,-1.3547388996273517
M,B,0.3178877175970197,0.1205713128802422,MB,87,-0.6787908141453637,-0.6951646768822376,0.09294551644600954
F,B,-0.5683862441642997,-0.6991159154748977,FB,88,-0.5683862441642997,-0.449443806109016,-0.449443806109016
F,W,-0.6108967447895277,-0.5992907824573728,FW,89,-0.6108967447895277,-0.5844034111086166,-0.5844034111086166
F,W,0.7924876667507768,0.5699153481020155,FW,90,0.7924876667507768,0.5253040067479131,0.5253040067479131
F,B,-1.9229723342079827,-1.6746365616008174,FB,91,-1.9229723342079827,-1.5205646051471755,-1.5205646051471755
M,B,-0.4449814491360859,-0.2782350099520854,MB,92,-1.4416599808784694,-1.2983932479111844,-0.5102830545829372
M,B,1.3711232423507884,0.8662075113368599,MB,93,0.374444710608405,0.1376672007972766,0.9257773941255237
M,W,0.6030340536972559,0.425774463149308,MW,94,-0.3936444780451275,-0.5435044166715586,0.2446057766566885
M,W,-0.597513341108245,-0.4178807314963465,MW,95,-1.5941918728506286,-1.4928211815925538,-0.7047109882643067
M,B,-0.3732569313426203,-0.07299646830273697,MB,96,-1.3699354630850036,-1.2416780465856738,-0.45356785325742666
F,W,-1.1331589067905687,-0.8755434420644765,FW,97,-1.1331589067905687,-0.9973752173168968,-0.9973752173168968
M,B,-0.3942545929215307,-0.4134101023905261,MB,98,-1.390933124663914,-1.2582816661072727,-0.4701714727790254
M,B,-2.1676228230132373,-1.6817171182258857,MB,99,-3.1643013547556205,-2.660548830642721,-1.8724386373144744
M,W,0.8128204195656387,0.7454620093952112,MW,100,-0.18385811217674475,-0.37761865903100333,0.41049153429724383
M,W,0.4874623105049421,0.4304227069931844,MW,101,-0.5092162212374414,-0.6348912239215815,0.15321896940666566
M,W,0.3235680371586305,0.3797285702863259,MW,102,-0.6731104945837529,-0.7644884243614728,0.023621768966774342
M,B,0.2819356076434625,0.19681247246542596,MB,103,-0.7147429240989209,-0.7235933260641586,0.06451686726408848
F,W,0.003535293650587468,-0.08829712367470141,FW,104,0.003535293650587468,-0.09854951019679067,-0.09854951019679067
M,W,-0.6478724621633298,-0.5343457734321936,MW,105,-1.6445509939057132,-1.5326419817468226,-0.7445317884185754
F,W,-0.6636051000631624,-0.5692002731063142,FW,106,-0.6636051000631624,-0.6260818367411006,-0.6260818367411006
M,B,-0.9171857065597064,-0.6385064490585161,MB,107,-1.9138642383020898,-1.6717824368585612,-0.883672243530314
M,W,0.6677965340139677,0.5556696495895639,MW,108,-0.32888199772841575,-0.4922943531884083,0.29581584013983886
F,B,-0.011302561080201334,-0.2080971443603088,FB,109,-0.011302561080201334,-0.008937348718096202,-0.008937348718096202
M,W,0.4263405791506907,0.34983366018017625,MW,110,-0.5703379525916927,-0.6832224139492675,0.10488777937897961
M,W,0.9994297231167788,0.7464335587857793,MW,111,0.0027511913743953897,-0.23005985284157474,0.5580503404866725
M,W,0.8638126606825046,0.6474573113480673,MW,112,-0.1328658710598788,-0.3372972276717882,0.4508129656564589
M,W,0.2828501167703002,0.09176134271825663,MW,113,-0.7138284149720833,-0.796685574282091,-0.008575380953843859
M,W,-0.1833103295420615,-0.08488455969170752,MW,114,-1.179988861284445,-1.165295700581247,-0.3771855072529999
M,W,-0.4712341353113413,-0.4411671014096817,MW,115,-1.4679126670537248,-1.3929675917696127,-0.6048573984413653
M,W,0.0597085774748471,-0.017872479325518116,MW,116,-0.9369699542675363,-0.973131756348705,-0.18502156302045794
M,B,0.10905996485600038,0.26883288728958016,MB,117,-0.8876185668863831,-0.860292424037895,-0.07218223070964787
M,W,-0.8011518833176813,-0.8168752588378443,MW,118,-1.7978304150600648,-1.6538456300565887,-0.8657354367283413
M,B,0.008737570847636534,0.06545689231851788,MB,119,-0.9879409608947469,-0.9396210127643556,-0.15151081943610853
M,W,0.6813672276250926,0.6146357527238911,MW,120,-0.3153113041172908,-0.48156350906481227,0.3065466842634349
F,B,-0.5595290045953509,-0.849398300496404,FB,121,-0.5595290045953509,-0.4424400626082549,-0.4424400626082549
F,W,0.4101361406816393,0.4280335824271425,FW,122,0.4101361406816393,0.22296466107854554,0.22296466107854554
M,W,-1.440674203029165,-1.120091622555927,MW,123,-2.4373527347715482,-2.159539334670085,-1.3714291413418382
F,W,-1.2815123155717665,-1.138161944016117,FW,124,-1.2815123155717665,-1.114683687351922,-1.114683687351922
M,W,1.4281807690972532,1.2319324960866485,MW,125,0.4315022373548698,0.10896929143691306,0.8970794847651601
F,W,0.4952998001511204,0.14170651451543032,FW,126,0.4952998001511204,0.29030668359778067,0.29030668359778067
F,W,-1.4631398664608586,-1.261706766091287,FW,127,-1.4631398664608586,-1.258303239380095,-1.258303239380095
M,W,0.04584881267012389,0.02339747584505751,MW,128,-0.9508297190722595,-0.9840911796450401,-0.19598098631679295
F,W,-2.3720493782605754,-2.158127390682079,FW,129,-2.3720493782605754,-1.9770112563071705,-1.9770112563071705
M,W,-0.5707255865074109,-0.4072232987848185,MW,130,-1.5674041182497942,-1.471639123602014,-0.683528930273767
M,W,0.33679227081970503,0.19754429767848325,MW,131,-0.6598862609226783,-0.7540315388007619,0.03407865452748518
M,B,-0.28720821492969445,-0.2202282101444477,MB,132,-1.2838867466720778,-1.1736361771483101,-0.3855259838200631
F,W,-1.3069272345564675,-1.0902522137827713,FW,133,-1.3069272345564675,-1.1347801939752147,-1.1347801939752147
F,W,-1.8046455879154908,-1.6750953795058574,FW,134,-1.8046455879154908,-1.528344312390665,-1.528344312390665
F,B,-1.2350504873659192,-1.1741705087042362,FB,135,-1.2350504873659192,-0.9765996230163495,-0.9765996230163495
M,W,-1.6238409780437877,-1.339816785199279,MW,136,-2.6205195097861713,-2.3043760075496795,-1.5162658142214325
F,W,-1.0700261117814294,-0.8693346241446742,FW,137,-1.0700261117814294,-0.9474538056526732,-0.9474538056526732
M,B,-0.5303749489734909,-0.3362426921649741,MB,138,-1.5270534807158742,-1.3659170136214587,-0.5778068202932115
M,W,-0.7719304565556513,-0.3439398846316951,MW,139,-1.7686089882980347,-1.630739178416168,-0.8426289850879208
M,B,-0.4058138851759299,-0.5376246218001764,MB,140,-1.4024924169183133,-1.2674220215611283,-0.479311828232881
M,W,0.3407711111090632,0.3132840857792427,MW,141,-0.6559074206333202,-0.7508853241590294,0.037224869169217606
F,W,-0.3738155906049193,-0.3355169616989796,FW,142,-0.3738155906049193,-0.3969346653614064,-0.3969346653614064
M,B,-0.2436125518188917,-0.11245404865335,MB,143,-1.240291083561275,-1.139163490732096,-0.35105329740384894
F,W,0.8206318079521429,0.4880575567758215,FW,144,0.8206318079521429,0.5475586092670324,0.5475586092670324
M,B,1.548456589477278,1.2499493493523657,MB,145,0.5517780577348945,0.27789116874316877,1.0660013620714157
F,B,0.7142717338229108,0.33423926016440464,FB,146,0.7142717338229108,0.564800802168355,0.564800802168355
M,B,1.251201551965836,0.8115201815591927,MB,147,0.2545230202234525,0.04284073109464237,0.8309509244228895
M,W,-0.10346097160686386,-0.00752030370908252,MW,148,-1.1001395033492474,-1.102155890787781,-0.3140456974595339
F,B,0.4209942219677594,0.21833077517569205,FB,149,0.4209942219677594,0.3328955396330792,0.3328955396330792
M,B,0.4314169944868496,0.3854901958358787,MB,150,-0.5652615372555339,-0.6053929224915384,0.18271727083670872
M,W,-0.3774373335478106,-0.279054693805523,MW,151,-1.374115865290194,-1.3187990276668045,-0.5306888343385574
F,W,-2.846833628478662,-2.2571877135735186,FW,152,-2.846833628478662,-2.3524405399844674,-2.3524405399844674
M,W,1.254422801343235,0.8956283868698277,MW,153,0.2577442696008516,-0.02842749318083601,0.7596827001474111
M,B,-0.4680190384059943,-0.5846846821185401,MB,154,-1.4646975701483778,-1.316609912919092,-0.5284997195908449
F,W,-0.2429976806469084,-0.44173481292415817,FW,155,-0.2429976806469084,-0.29349215604240997,-0.29349215604240997
M,W,-0.010496787173031902,-0.02296400835015667,MW,156,-1.0071753189154153,-1.028645707681231,-0.24053551435298381
F,B,-1.664962731792877,-1.4875212403099443,FB,157,-1.664962731792877,-1.3165469694061547,-1.3165469694061547
M,W,-1.3324756821327022,-1.021133676192541,MW,158,-2.3291542138750856,-2.073982804148183,-1.285872610819936
M,B,-0.4633703702855791,-0.3016780141009165,MB,159,-1.4600489020279626,-1.3129340408957482,-0.524823847567501
F,B,-2.7292925228794176,-2.3393070231910342,FB,160,-2.7292925228794176,-2.158151489523417,-2.158151489523417
F,W,-0.4019761874215753,-0.2792765597137881,FW,161,-0.4019761874215753,-0.41920227993780834,-0.41920227993780834
M,B,-1.1665316241878776,-0.9291454050895336,MB,162,-2.163210155930261,-1.8689493799490347,-1.0808391866207876
F,W,-1.725150213558782,-1.566207108434173,FW,163,-1.725150213558782,-1.4654844103684543,-1.4654844103684543
M,W,-0.2322976875404903,-0.08868725449495696,MW,164,-1.2289762192828737,-1.204031797480303,-0.4159216041520558
M,W,0.2299560682236561,0.28819222101878744,MW,165,-0.7667224635187273,-0.8385108343818883,-0.050400641053641254
M,B,0.19840815459455108,0.10065882856277572,MB,166,-0.7982703771478323,-0.7896415402817483,-0.001531346953501156
M,B,0.8126279845432932,0.4535307340867499,MB,167,-0.1840505471990902,-0.3039554403908488,0.4841547529373983
F,W,-2.2248091908483225,-1.8637099708476967,FW,168,-2.2248091908483225,-1.8605830511522994,-1.8605830511522994
M,W,-0.2575783906798087,-0.23273226857012946,MW,169,-1.2542569224221922,-1.2240221747223727,-0.4359119813941254
F,B,-2.708269073394749,-2.3660795142739635,FB,170,-2.708269073394749,-2.141527478560902,-2.141527478560902
M,W,0.2481329020509917,0.21317189865148228,MW,171,-0.7485456296913917,-0.8241377466053177,-0.03602755327707055
F,B,-1.61036593537568,-1.5720032422020038,FB,172,-1.61036593537568,-1.2733752842448034,-1.2733752842448034
F,W,0.4454686210767358,0.1989481504242343,FW,173,0.4454686210767358,0.25090334649024604,0.25090334649024604
M,B,0.5555697246051916,0.26940360021794096,MB,174,-0.4411088071371918,-0.5072208148163156,0.2808893785119315
M,W,-0.7585538556934799,-0.6547734780411812,MW,175,-1.7552323874358633,-1.620161810532934,-0.8320516172046868
M,W,0.6240902185068519,0.5367039917197742,MW,176,-0.37258831323553154,-0.5268545365042476,0.2612556568239994
M,W,-1.0441731799226721,-0.7384558172716079,MW,177,-2.0408517116650557,-1.8460114638238858,-1.0579012704956385
F,B,0.8814153495127341,0.5835331704153146,FB,178,0.8814153495127341,0.6969673765246864,0.6969673765246864
M,B,-0.03989674832111911,-0.014573220384485509,MB,179,-1.0365752800635026,-0.9780779489396227,-0.18996775561137555
M,W,-0.510613850885432,-0.4897650928554797,MW,180,-1.5072923826278153,-1.424106574165523,-0.6359963808372758
M,B,0.4127561640296903,0.1975367468928846,MB,181,-0.5839223677126931,-0.6201487241175122,0.16796146921073488
M,B,0.217972073410016,0.1678886389427809,MB,182,-0.7787064583323674,-0.7741716336379685,0.013938559690278629
M,B,-0.3449347514069708,-0.4634751870842469,MB,183,-1.3416132831493541,-1.2192826623231667,-0.43117246899491946
M,W,-1.0503458195583668,-0.9753685044402479,MW,184,-2.0470243513007502,-1.850892395901482,-1.0627822025732347
M,B,-0.04055854095098048,-0.10341820159713944,MB,185,-1.037237072693364,-0.9786012525935616,-0.19049105926531446
M,B,0.4667063171950796,0.3927903835595722,MB,186,-0.5299722145473038,-0.5774883634424078,0.21062182988583925
M,W,-0.8313501937754227,-0.6791522722848524,MW,187,-1.828028725517806,-1.6777245393889997,-0.8896143460607525
M,W,0.20487261749897048,0.01935103421125084,MW,188,-0.791805914243413,-0.8583452369203001,-0.07023504359205293
F,W,-1.4520849324460854,-1.204399559624494,FW,189,-1.4520849324460854,-1.249561698445745,-1.249561698445745
M,W,-1.006363556550424,-0.9786170046035648,MW,190,-2.0030420882928075,-1.816114010797103,-1.028003817468856
F,W,1.7586346584110075,1.137149869678388,FW,191,1.7586346584110075,1.2892717938835747,1.2892717938835747
M,W,-1.3910075811224478,-1.0737451622851633,MW,192,-2.3876861128648312,-2.120266118937792,-1.332155925609545
M,W,1.1970338143624917,0.9227193540546259,MW,193,0.20035528262010827,-0.0738070656145246,0.7143031277137225
M,B,-0.26662205037408393,-0.1444891646459748,MB,194,-1.2633005821164673,-1.157357943383762,-0.3692477500555148
M,B,0.3430038886859532,0.2736473595086655,MB,195,-0.6536746430564302,-0.6753044011542548,0.11280579217399225
M,W,0.1841032210743941,-0.0018091734659549663,MW,196,-0.8125753106679893,-0.8747683588298976,-0.08665816550165051
M,B,-0.4494538420896332,-0.6365459944465081,MB,197,-1.4461323738320166,-1.301929732708442,-0.5138195393801949
F,B,-0.08120967364791931,-0.19610231229066735,FB,198,-0.08120967364791931,-0.06421546121485891,-0.06421546121485891
M,W,0.016422154697369226,0.05385887757854089,MW,199,-0.9802563770450142,-1.007359915115211,-0.2192497217869639
M,B,-0.17954605130271722,-0.28049912609134364,MB,200,-1.1762245830451006,-1.0885037639499833,-0.30039357062173616
F,B,-0.6760880050169338,-0.5159050293803037,FB,201,-0.6760880050169338,-0.5346075302829221,-0.5346075302829221
F,W,-0.4557910200332456,-0.7102976875540712,FW,202,-0.4557910200332456,-0.4617556376983758,-0.4617556376983758
M,B,-0.1346798599726019,-0.10784402385208736,MB,203,-1.1313583917149854,-1.0530264243696232,-0.26491623104137596
F,W,-1.670966621335547,-1.2139641358642308,FW,204,-1.670966621335547,-1.422639460886478,-1.422639460886478
M,W,0.310037497438842,0.3910628208788942,MW,205,-0.6866410343035414,-0.7751875173335628,0.012922675994684246
