G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
F,B,-2.257054186357594,-2.038621680138796,FB,1,-2.257054186357594,-1.8466843488410005,-1.8466843488410005
M,W,-0.686269316393349,-0.4932750739652606,MW,2,-1.7027484595294182,-1.631237569844279,-0.7995711721571427
F,B,-0.5028908850751208,-0.611101660718192,FB,3,-0.5028908850751208,-0.4114569921521102,-0.4114569921521102
F,B,-0.1035897517751726,-0.41901372168450335,FB,4,-0.1035897517751726,-0.08475541901466227,-0.08475541901466227
M,B,0.02303863271412449,0.03638348491955104,MB,5,-0.9934405104219448,-0.9745571303479359,-0.1428907326607997
M,W,0.64673820898113,0.2679043230278042,MW,6,-0.36974093415493936,-0.5405928928687145,0.29107350481842176
F,B,0.7283782258908937,0.6426382651308351,FB,7,0.7283782258908937,0.5959469993761954,0.5959469993761954
M,W,0.35117374887176045,0.26113665954214793,MW,8,-0.6653053942643089,-0.7824188383230598,0.049247559364076515
M,B,-0.5176324350703844,-0.651786237881401,MB,9,-1.5341115782064536,-1.4169252421920242,-0.5852588445048882
F,W,-2.226627996461388,-2.099097253722751,FW,10,-2.226627996461388,-1.9481383932809675,-1.9481383932809675
M,B,0.09522562044344643,-0.05320580081961278,MB,11,-0.921253522692623,-0.9154949327119791,-0.08382853502484279
F,B,-0.7207912306763757,-0.8666149527474999,FB,12,-0.7207912306763757,-0.589739445564653,-0.589739445564653
M,W,0.5865904062065707,0.3330779417694114,MW,13,-0.4298887369294987,-0.5898048287948979,0.24186156889223828
F,B,-1.017371357295396,-1.000339685688103,FB,14,-1.017371357295396,-0.8323963925334282,-0.8323963925334282
M,B,-0.2261511071266073,-0.16694260825439447,MB,15,-1.2426302502626767,-1.1784400478414963,-0.34677365015436
M,W,0.9989547234263456,0.7643530913028309,MW,16,-0.017524419709723738,-0.2524151749562482,0.579251222730888
F,B,-0.6498588866704722,-0.8047967790211477,FB,17,-0.6498588866704722,-0.5317037766409497,-0.5317037766409497
F,W,0.2219348468806015,-0.0038406929692048064,FW,18,0.2219348468806015,0.05523516650510513,0.05523516650510513
F,W,0.017151094253472717,-0.2316370769753075,FW,19,0.017151094253472717,-0.11231550780268959,-0.11231550780268959
M,W,0.07981575983893252,0.14542173700150013,MW,20,-0.9366633832971368,-1.0044394501049063,-0.17277305241777016
F,B,-0.7638097565787434,-1.0455124632984214,FB,21,-0.7638097565787434,-0.6249364908878383,-0.6249364908878383
F,B,-2.6251254865011333,-2.4345068071434723,FB,22,-2.6251254865011333,-2.147834189789012,-2.147834189789012
M,B,1.3238554238687956,0.841758065582833,MB,23,0.30737628073272627,0.08974962110473567,0.921416018791872
M,B,0.16979368700264533,-0.06737804282738094,MB,24,-0.846685456133424,-0.8544845758182302,-0.02281817813109399
M,W,0.2615410429678645,0.12311060121841845,MW,25,-0.7549381001682048,-0.8557548335940074,-0.02408843590687107
