G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
F,W,-2.068790390285499,-1.635579699260581,FW,1,-2.068790390285499,-1.8027053984813237,-1.8027053984813237
M,B,0.4364881470490564,0.19829720646874893,MB,2,-0.5775271334964704,-0.6304008312388167,0.19327666794978082
F,W,0.5896059725706775,0.416906083970529,FW,3,0.5896059725706775,0.35669131872734583,0.35669131872734583
M,W,0.6693198005901522,0.5460074560409257,MW,4,-0.34469547995537475,-0.5228225290163473,0.3008549701722503
M,B,-0.7950567003514735,-0.4769648801086498,MB,5,-1.8090719808970004,-1.6307760716392772,-0.8070985724506794
F,B,-1.2994415228993774,-1.0638414254826314,FB,6,-1.2994415228993774,-1.0555272336209407,-1.0555272336209407
F,W,-0.6907811501581237,-0.9179364739409012,FW,7,-0.6907811501581237,-0.6833581592994231,-0.6833581592994231
F,W,-1.5125147115885138,-1.2096737268929278,FW,8,-1.5125147115885138,-1.350846566884554,-1.350846566884554
M,W,-0.14195049248822467,-0.16048874236388375,MW,9,-1.1559657730337516,-1.181811697117741,-0.3581341979291433
F,B,-0.6069177702459083,-0.7993614791898801,FB,10,-0.6069177702459083,-0.492995047313614,-0.492995047313614
F,W,1.187024305809584,0.8472579423325278,FW,11,1.187024305809584,0.8419700399976112,0.8419700399976112
M,B,0.015214161947769157,-0.1870865070500764,MB,12,-0.9988011185977578,-0.9725987341488841,-0.14892123496028645
M,W,1.3144694266239678,1.0693091752262815,MW,13,0.3004541460784409,0.0012279865617893515,0.824905485750387
F,W,-1.9986656752554952,-1.8213385439382748,FW,14,-1.9986656752554952,-1.7457435843791218,-1.7457435843791218
M,W,-0.3418566912422044,-0.24203922867222424,MW,15,-1.3558719717877312,-1.3441941000470072,-0.5205166008584097
F,W,-1.0751158075710543,-1.3241349490855852,FW,16,-1.0751158075710543,-0.9955505054532994,-0.9955505054532994
F,B,-3.538569864684937,-3.0125138352544507,FB,17,-3.538569864684937,-2.874355478430054,-2.874355478430054
M,W,-0.10137660278744608,-0.08663911203192108,MW,18,-1.115391883332973,-1.148853811134887,-0.3251763119462892
F,B,-0.5752650485132529,-1.0792902159142257,FB,19,-0.5752650485132529,-0.467283763490317,-0.467283763490317
M,W,0.03460876671221715,0.03957937375603705,MW,20,-0.9794065138333098,-1.0383938494117646,-0.21471635022316693
F,W,1.0735278642509134,0.7026061541112357,FW,21,1.0735278642509134,0.7497776766837595,0.7497776766837595
