G,R,X,Y,GR,UID
M,B,-0.37804583713741,-0.5567382383713444,MB,1
M,W,-0.42659106819240533,-0.3936588751407347,MW,2
M,B,0.703995600416871,0.714295942473064,MB,3
M,B,-0.9797452214093867,-0.8836007226568086,MB,4
M,W,-1.3561725117005006,-0.9774643386620995,MW,5
M,W,-0.9769091966903338,-0.8624241163500863,MW,6
M,W,0.8389068788558036,0.6471982065169716,MW,7
M,W,0.0915418792019274,0.026883398563893088,MW,8
M,W,0.1625887584288503,0.148420981521669,MW,9
M,B,0.5978113885836447,0.25285421389937646,MB,10
M,W,0.5839113432165688,0.428753951290229,MW,11
M,W,-0.49506789436890686,-0.36397470417786687,MW,12
M,B,-0.1771616598253812,-0.1594100943771905,MB,13
M,B,-0.11146632298816118,-0.23748795050832594,MB,14
F,W,-0.4418000515307139,-0.7756455304406633,FW,15
M,B,0.4800166115543955,0.31458292028201645,MB,16
M,W,-0.1741267237210404,-0.13528404452858986,MW,17
M,W,0.3362752633972505,0.32293853879846207,MW,18
M,B,-0.909416036435559,-0.6365302273048166,MB,19
M,W,0.061161642585261494,0.019131664117401505,MW,20
F,B,-1.5343834597346482,-1.4655108705936986,FB,21
M,B,-0.16003675004231524,-0.258406270758592,MB,22
M,B,-0.03337992854245057,-0.09898062405789637,MB,23
M,B,-0.10226882857238204,-0.33965254648854254,MB,24
F,B,-0.5889174171687921,-0.655478927315156,FB,25
M,W,0.8010170903306203,0.7504026980834105,MW,26
M,B,-0.3083340248279163,-0.42099685382611235,MB,27
M,B,-1.5351904471711366,-1.4664674889681115,MB,28
F,B,-1.6291669870053012,-1.6146715669691392,FB,29
M,B,0.18136909477216068,0.29252373665098763,MB,30
F,B,-1.8025037296626665,-1.9487369752954076,FB,31
M,B,0.4520991735036129,0.6088417599104088,MB,32
F,W,0.522495607659609,0.4286296359710327,FW,33
M,B,0.26383684708662186,-0.022411498666263602,MB,34
M,W,-0.2597013972331431,-0.29047774440046975,MW,35
M,W,0.3625522023970234,0.27619510185164176,MW,36
F,B,-1.6086356855198498,-1.5854623621153725,FB,37
M,B,0.7188797112206291,0.5915394889896364,MB,38
M,B,0.3166535524110697,0.01808014774936606,MB,39
M,W,-0.011642687140496391,0.16566291893439677,MW,40
M,W,0.49936412937732566,0.4110436578772249,MW,41
M,B,0.28872231507207424,0.04221558055465724,MB,42
M,B,0.5284971486147014,0.26859299988311575,MB,43
M,W,0.061105149246810625,-0.010788004614089831,MW,44
M,W,-0.28163740772356866,-0.11471957107549755,MW,45
M,B,1.921156282142234,1.5780654572989967,MB,46
M,B,-0.6193152726309268,-0.3789138839317933,MB,47
M,B,0.1252974813631212,-0.08726659761855184,MB,48
M,B,0.5645319258221606,0.3763688059657685,MB,49
M,B,0.43011403817664445,0.20395048892737844,MB,50
M,W,0.5666531035184235,0.38377778802419327,MW,51
M,W,0.6306328161790411,0.4324919918831606,MW,52
M,W,-0.9684235314155906,-0.809748713908428,MW,53
M,B,-0.26382143056294194,-0.24242880867144243,MB,54
M,W,0.5328955604250544,0.3869678621966692,MW,55
M,B,0.425121297869056,0.24009755849568484,MB,56
M,B,0.8866762774417215,0.508727362300831,MB,57
M,B,-0.196426045083625,-0.2403648641742181,MB,58
M,B,-0.5795782600162518,-0.5313110985923861,MB,59
F,W,-1.0718806476264988,-1.10064160692558,FW,60
M,B,0.042426297575788384,-0.33822006177665037,MB,61
M,B,0.0766249515288399,-0.09430116248826635,MB,62
M,W,-0.6055836660241436,-0.39024623355853055,MW,63
M,B,0.06997625022297421,0.23291050253257706,MB,64
M,B,0.18833120315470533,-0.10555491440660641,MB,65
M,B,-0.2371435645103621,-0.3045040720655367,MB,66
M,B,-1.298285120156358,-1.0460926386236822,MB,67
M,W,0.2885148516563345,0.21316057371502709,MW,68
M,W,-1.1488621396011294,-1.0024490587356696,MW,69
M,B,-0.2665294075028464,-0.12762116447672608,MB,70
M,B,-0.12494075804755764,-0.20467234821009606,MB,71
M,B,-0.7690135370714829,-0.7186702687833004,MB,72
M,W,-0.5759647831716447,-0.46280274123036397,MW,73
M,B,-0.31985325425104666,-0.11454639256043192,MB,74
M,B,-0.7932380955470762,-0.7268965253226132,MB,75
F,W,-2.086956195793417,-1.63326182870441,FW,76
M,W,0.37116595237337874,0.24641783424755,MW,77
M,W,0.8902989388559934,0.720188790836244,MW,78
