G,R,X,Y,GR,UID
M,W,-1.26078212651123,-0.8301345208857885,MW,1
M,W,0.3882377221909459,0.18295986261005662,MW,2
M,W,1.255315125324633,1.0308831135144239,MW,3
M,W,0.08491788699876801,0.10244996879508284,MW,4
M,B,-0.713929973044607,-0.6918773258586609,MB,5
F,B,-1.8587362587122955,-1.992097579976122,FB,6
M,B,-0.4581495916817068,-0.38905509369956637,MB,7
M,B,-0.3035018719288535,-0.5277427135585873,MB,8
M,W,-0.035966420391245334,-0.05518977539883538,MW,9
M,W,-0.6761896745039152,-0.5529874596644111,MW,10
F,W,0.0773499328952767,-0.19133701576080714,FW,11
F,W,-0.8209518595283295,-0.5349452120987892,FW,12
M,W,-1.196894960937062,-1.0326291800387755,MW,13
M,B,0.7447947950387569,0.44888466339694355,MB,14
M,W,0.21508107854129152,0.20526358047369442,MW,15
M,B,0.48467535888476626,0.4573771274579518,MB,16
M,W,0.5079787699668354,0.38181786845968124,MW,17
M,W,0.17578485568169055,0.34166142008456934,MW,18
M,B,1.737443057836091,1.2297107705211205,MB,19
M,B,-1.179810372378942,-0.7958768230442703,MB,20
M,B,-0.3434927489478457,-0.4545858649862178,MB,21
M,W,-0.45332932591729697,-0.16091386152870363,MW,22
M,B,-0.3549793344348373,-0.23375880510134084,MB,23
M,B,-0.7349574415749306,-0.7098259650900189,MB,24
M,B,0.8209996324148858,0.515029906287535,MB,25
M,B,-0.5238605946737648,-0.5426195059657641,MB,26
M,W,0.8132122988558654,0.5301494455460292,MW,27
M,W,-0.10820590800039759,-0.09951306888996736,MW,28
F,W,-1.4079703112620776,-0.8936692871124828,FW,29
M,W,1.4499940290401139,1.247817379131071,MW,30
M,B,0.8029848987638133,0.5498107743286427,MB,31
M,W,0.7657340206572212,0.5983708295661121,MW,32
M,B,1.1162112890175433,0.7420098501043753,MB,33
M,B,1.1266792681614528,0.8096437192110797,MB,34
M,W,-1.2755776173407747,-0.9723431599337996,MW,35
F,B,-1.262146137492469,-1.3391071989180443,FB,36
F,B,-1.7969017023756337,-1.704788052175882,FB,37
M,B,-0.6255445033218878,-0.5917477752916016,MB,38
M,W,-0.6262628675687996,-0.7370653899080359,MW,39
M,B,-0.8529483938550404,-0.721460161037387,MB,40
M,B,0.27162107488161397,0.06833193751735656,MB,41
M,B,1.151893408778973,0.818426936679552,MB,42
M,W,-1.0729706133345192,-0.9406481433879205,MW,43
M,W,0.16587538045657144,0.03387962230110986,MW,44
M,B,0.868885078530671,0.6910917985799299,MB,45
M,W,1.0397749246279673,0.7523919601481326,MW,46
M,W,0.9632896133602323,0.8694678101038362,MW,47
M,B,0.40657409643915315,0.2472753729830255,MB,48
M,W,1.3149804784313897,0.9007615666495759,MW,49
M,W,-1.4709596031349896,-1.214466935979915,MW,50
F,W,-1.6555522969206724,-1.6151386781335784,FW,51
M,B,-0.6439069605523661,-0.5147531339511341,MB,52
F,W,-0.7510591731667629,-0.7578585208190055,FW,53
M,B,0.299130299313321,0.33425753150623794,MB,54
M,B,-0.5123093374576397,-0.47287530133856964,MB,55
M,W,-0.004917329647209047,0.09271981113409575,MW,56
M,W,0.7896003729467732,0.4216085996543141,MW,57
M,W,-0.08257448646977573,-0.14004742859735378,MW,58
M,W,0.7061051444630609,0.6391034996395478,MW,59
F,B,-0.9713981842831061,-0.7597017925234113,FB,60
M,B,-0.14867952485861333,0.00998179527598178,MB,61
M,B,-0.7256053874337333,-0.5448699889294167,MB,62
M,W,0.5210298323946772,0.5020749789401029,MW,63
M,W,0.6475171120829489,0.5291733868497251,MW,64
