G,R,X,Y,GR,UID
F,W,0.4980797463589455,0.36284984259247716,FW,1
M,W,1.3649727155013567,1.1569705581589496,MW,2
M,W,-1.0048773537856674,-0.8834690994607476,MW,3
M,B,-0.1755746885522333,-0.1543541757174497,MB,4
M,W,0.08616134414059969,0.02165764094151678,MW,5
M,B,0.8687441623826255,0.47391348137001854,MB,6
M,B,0.09351382516835764,-0.0006973695703169219,MB,7
M,B,-0.35054056632291025,-0.4845303159431721,MB,8
M,W,-1.1161753270723955,-0.8571297303154835,MW,9
M,W,0.05942742895605302,-0.10170041366325983,MW,10
M,B,-0.7416419431976307,-0.6345095781724868,MB,11
M,B,-0.11658525890510861,-0.3985515544578417,MB,12
M,B,-1.2532631208910952,-1.2728174043569351,MB,13
M,B,-0.6805330053841379,-0.7816618429226494,MB,14
M,B,0.6545156931717733,0.2877810026248046,MB,15
M,W,0.1875040155384053,0.06655615268652215,MW,16
M,W,-0.5850564256027657,-0.4413185080145395,MW,17
M,W,0.17050639138127574,0.13811613211697285,MW,18
F,B,-2.068725569182205,-1.7304374259582551,FB,19
M,B,-1.0645667711657394,-0.8699009588785673,MB,20
M,W,0.9470811538690772,0.8175924610448555,MW,21
M,B,-0.187327053355016,-0.3590635421678554,MB,22
M,B,-1.037092348887415,-0.9243797022835036,MB,23
M,W,-0.1960962835135723,-0.20097778327945565,MW,24
F,B,0.42651794050173963,-0.06996668473556011,FB,25
M,W,0.3531459402733239,0.3767070307725192,MW,26
M,W,0.6949795151825626,0.420426166634546,MW,27
M,W,0.3139984432504779,0.1585780646953951,MW,28
M,B,-0.830828207361994,-0.7539555951785865,MB,29
M,B,-0.29356889480596865,-0.5103930706647898,MB,30
M,W,1.375797889368872,1.0217444095276296,MW,31
M,W,1.0941149305270497,0.9479934902364928,MW,32
M,B,-1.1953642696214049,-0.8881319965252487,MB,33
M,B,0.0948911682209458,0.1551903632182685,MB,34
M,B,0.8208888528416176,0.6323640189044908,MB,35
F,B,-0.4316422990522367,-0.5920561259954507,FB,36
M,B,0.3629474589335264,0.20161583498756422,MB,37
M,B,-0.03263963800402561,-0.16518935271853896,MB,38
M,B,-0.726894057414755,-0.5370321401328046,MB,39
M,W,-0.054640214563819324,-0.04458373248115224,MW,40
M,B,0.5454127262238063,0.3144462554987401,MB,41
M,B,-0.7174373647697683,-0.66895036680172,MB,42
M,B,-0.684868356136219,-0.5982355688324672,MB,43
M,W,1.0947950162235611,1.1217344703197112,MW,44
M,W,-0.6240732578219024,-0.34035234270008424,MW,45
F,B,-1.3296167668044006,-1.091339925467694,FB,46
M,W,-1.3538124489186758,-1.1656352865265907,MW,47
M,W,1.676120694594837,1.3573010841019106,MW,48
M,B,0.22077172208229234,0.27536821847777215,MB,49
