G,R,X,Y,GR,UID
M,W,1.3794219970251889,1.1181264276850247,MW,1
M,B,0.9727524568022481,0.5334267335727751,MB,2
M,B,-0.7416738724578037,-0.8551806043603469,MB,3
M,B,-1.1005807360380184,-0.8474639281427216,MB,4
M,B,0.2250091373564143,0.11586083888782168,MB,5
F,B,-0.8764304535532663,-0.9961110154927149,FB,6
M,B,0.31034993227501123,0.11806532821076043,MB,7
M,B,-0.16769077539354155,-0.1909408836820733,MB,8
M,W,-1.1031219418477851,-0.6860941891720731,MW,9
F,W,-0.5545372505639397,-0.6269532828699049,FW,10
M,W,0.323338784934474,0.16907492715118982,MW,11
M,W,0.25006179067615936,0.18310050472358091,MW,12
M,W,-0.006449528003398341,0.20742986119617882,MW,13
F,W,-2.0588182028165214,-1.711960308812753,FW,14
M,B,-0.24005211045842118,-0.30969145154268646,MB,15
M,W,0.060593397486117695,0.23743741519438144,MW,16
M,B,-1.4298187691804658,-1.245143694094411,MB,17
M,W,-0.49579352784353176,-0.24121401919334037,MW,18
M,B,0.20948368247250093,0.024095997157543597,MB,19
M,W,0.8354359057334002,0.7269150588917055,MW,20
M,W,0.09975509806479192,0.13295969018373469,MW,21
M,B,0.8670180158039857,0.8563774888339688,MB,22
M,B,0.30816772852986624,0.27064533725323564,MB,23
F,W,-3.372509635996813,-2.7019195686537363,FW,24
M,B,-0.00987861515917969,0.10031273259793813,MB,25
F,B,-1.6154867942972038,-1.533029238025425,FB,26
M,B,0.6877394635061034,0.5855650741484987,MB,27
M,W,-0.6850668912735072,-0.6433212848760708,MW,28
M,W,0.602037373992071,0.6033355598548712,MW,29
M,W,0.07900503997287049,0.19640915785118157,MW,30
M,W,-1.708231608640744,-1.2478573266496202,MW,31
M,W,0.14758670493071166,0.07666863646083612,MW,32
M,W,-0.2681227482063174,-0.16206140514026707,MW,33
M,W,0.623561999507484,0.362141900796077,MW,34
M,W,-0.5235469856794649,-0.24091571752406032,MW,35
F,W,-1.093972850934314,-0.7887382159428846,FW,36
M,W,0.34825833169939363,0.2410722750318745,MW,37
M,B,-1.434664395542242,-1.2039986040590134,MB,38
M,W,-1.0955285065565603,-0.9995203941216868,MW,39
M,W,0.1387977501287452,-0.11161372320400681,MW,40
M,B,0.4390840108626785,0.09884334003719192,MB,41
M,W,-0.6291274671545426,-0.5596923522859439,MW,42
M,W,-1.25391948580223,-1.012803450471575,MW,43
M,W,0.08884519424489203,0.06975133556047071,MW,44
M,W,0.48639298067499964,0.2533845981329892,MW,45
M,W,0.05277883314727766,0.038269291016514134,MW,46
M,W,-0.47753339157589997,-0.5975637015548092,MW,47
M,B,0.8261073527559947,0.382683584659449,MB,48
M,B,-0.21650143846302208,-0.4155540911275719,MB,49
M,B,0.16157198088077673,-0.11767637901091779,MB,50
M,B,-0.9991045502618738,-1.1009949749582852,MB,51
M,B,0.37749360732426823,0.0686827322649233,MB,52
M,W,-0.44322460949138504,-0.4547560111593735,MW,53
M,B,0.058722576027816616,0.05422697827930515,MB,54
M,W,1.0395110112502142,1.0589227054434733,MW,55
M,B,-0.1085010030787142,-0.13861400340017857,MB,56
M,W,-0.7741425114245148,-0.7393305852836988,MW,57
M,W,-0.8325426143502087,-0.5901407717650575,MW,58
M,W,-0.2913306995936053,-0.24573352846319454,MW,59
M,W,0.9094629767455833,0.8375328971380303,MW,60
M,W,-0.5130343838290128,-0.3797120454899585,MW,61
M,B,-0.23386938004397848,-0.05558218486603131,MB,62
F,B,-1.1593302947382143,-0.9794088281874653,FB,63
M,W,0.0884582365731476,0.06583372435511413,MW,64
M,W,-0.5370962474634351,-0.4334157781183349,MW,65
M,W,-0.39977704052957325,-0.3879881141857326,MW,66
M,B,0.5362263237436056,0.45453709383327956,MB,67
M,B,0.9205786591497829,0.8776179403963146,MB,68
M,W,-0.04671824932679514,0.00729117342332309,MW,69
M,B,0.2658046621708646,0.20359769510094552,MB,70
F,W,-1.7563218515569607,-1.4445242913974539,FW,71
M,B,0.7444150179136217,0.49122744928636586,MB,72
M,B,0.3813639001221543,0.23225733117671477,MB,73
M,B,-0.5691196067151901,-0.5660850323913487,MB,74
M,B,0.05569929276568704,-0.200045182496384,MB,75
M,B,0.5035170481696305,0.31011156940719725,MB,76
M,W,0.585045187312738,0.5167991193931755,MW,77
M,B,0.9108257948307125,0.48889011504735724,MB,78
M,B,0.7346885343968341,0.7984964908131424,MB,79
M,B,0.9936906328554779,0.7106994716014954,MB,80
M,B,0.1436316211063383,0.2858106653052331,MB,81
F,B,-2.291513720112013,-2.1574722790052885,FB,82
M,B,0.12505788883499855,0.08223898312647568,MB,83
M,W,0.6125978005504028,0.3563539287789942,MW,84
M,B,-0.05358206534544033,0.039436461169873135,MB,85
M,W,0.2983545469726416,0.19122410816287777,MW,86
M,B,0.6105933981239731,0.14590938353876015,MB,87
M,W,0.4869147369670313,0.42554983197630564,MW,88
M,W,0.4044768619658048,0.1727507114012714,MW,89
M,W,-0.18967813328041638,-0.20002786918818563,MW,90
M,B,-0.7168978072001667,-0.44044397966867066,MB,91
M,W,1.5450273217428978,1.1977372459060527,MW,92
M,B,-0.5076877638529154,-0.42809701559309404,MB,93
M,B,0.2980757764392216,0.2737179660207114,MB,94
M,B,0.5011246526066986,0.3337136126139197,MB,95
F,W,0.6021070986445334,0.31240401287579944,FW,96
M,B,0.05379356729236438,0.11568132137215352,MB,97
M,B,-0.5150102521706622,-0.6192551133901838,MB,98
M,B,0.6708031088701959,0.38616128010567286,MB,99
M,W,0.3272407224324025,0.2120209572449326,MW,100
M,B,-0.259014750503248,-0.5373765029300066,MB,101
M,B,-0.46143876063339645,-0.35440645657346104,MB,102
M,W,0.2596519521003796,0.26244520418271583,MW,103
M,W,0.0007585821479760889,0.06362271055574019,MW,104
M,B,-0.14538078765229,-0.021336353252855406,MB,105
F,B,-0.8908021645053058,-1.0486084507436049,FB,106
M,B,-0.7841897812529444,-0.714575421935619,MB,107
M,B,1.176860512779797,0.759789704702855,MB,108
M,W,-0.06102254939342323,0.09887061509597,MW,109
F,B,-1.2867734296700486,-1.3963575132823138,FB,110
M,B,0.6971799869848572,0.44336539718097495,MB,111
M,B,0.2933149841900883,0.19751581655707548,MB,112
M,B,0.2604273675898038,0.06404824276795318,MB,113
M,W,-0.5541033151147272,-0.49114023939355556,MW,114
M,B,-0.6696751695543826,-0.6867442142044333,MB,115
M,B,-1.1280561185464102,-0.9958088926013666,MB,116
M,B,-0.4396118998116472,-0.38653591753638333,MB,117
M,W,-0.025505207029095894,-0.004245367495661789,MW,118
M,W,0.5528885298140893,0.48919115501345234,MW,119
M,W,-0.7724663376996093,-0.6237561313722122,MW,120
M,W,0.2753440467420488,0.3001307207028664,MW,121
M,B,-0.48299842670034543,-0.4170147239554641,MB,122
M,W,-0.11206307890169138,-0.27027830150495363,MW,123
M,W,0.40732286273950635,0.21976434953212387,MW,124
M,B,0.8926509120544682,0.5374935791829698,MB,125
M,B,-0.7767503802623108,-0.6414926888282636,MB,126
M,W,-0.05717830000127482,-0.04810697077940436,MW,127
M,W,-0.2159440778088505,-0.07223390190690977,MW,128
M,W,-0.33591886879394556,-0.28997079293897554,MW,129
M,W,-0.2310884136522596,-0.4327805875849603,MW,130
F,B,-0.3019949015551592,-0.72235010626223,FB,131
F,W,-0.38032386364291326,-0.6598851850345894,FW,132
F,W,0.7976084524488729,0.1754779136237009,FW,133
M,W,-0.6245304974015529,-0.5725952295197793,MW,134
M,W,0.621003547560073,0.5029490476731859,MW,135
M,B,-0.15784641060838037,-0.02917320525899854,MB,136
M,B,-0.1315237060832682,-0.29345390616295874,MB,137
M,B,-0.7713259824395386,-0.765985701907899,MB,138
M,W,-0.12053934358753741,-0.163329114298013,MW,139
M,W,0.3597411071083889,0.413169144720814,MW,140
M,B,-0.3167395987842898,-0.3503650875632295,MB,141
M,B,-1.3770954919620366,-1.2298800793526765,MB,142
M,B,-0.29648491291663837,-0.17389176719721267,MB,143
M,W,-0.042196543785428295,0.013635297855833915,MW,144
F,W,-2.798375935666109,-2.396892731337335,FW,145
M,B,-0.5908526505518963,-0.3920673063404911,MB,146
M,W,1.1955184083351904,0.8399717792183603,MW,147
M,B,-1.2105760094826281,-0.981846786801363,MB,148
F,W,-1.2026370690592654,-1.1687289634847478,FW,149
M,B,-0.3429606484484809,-0.371221389339937,MB,150
M,W,-0.936198366606457,-0.7490540034386277,MW,151
M,B,0.3231588486457939,0.0762186026979903,MB,152
M,B,-0.1254723381323674,-0.12831771635304515,MB,153
M,W,0.4912877107033138,0.21930303317278924,MW,154
M,W,-0.8250731247401233,-0.7378379362660897,MW,155
M,W,0.55685608491417,0.3074872277946644,MW,156
M,B,0.3466421205735316,0.14275261951972645,MB,157
M,B,0.9328270765626594,0.5320799059418075,MB,158
M,W,-1.4240051198510848,-1.1151953850440004,MW,159
M,B,-0.4367580237758867,-0.285021911629719,MB,160
M,B,0.03209284547780625,-0.17508060025828448,MB,161
M,B,0.09923481869236664,0.018542578631013898,MB,162
M,B,-0.8286951811474185,-0.7920242085741473,MB,163
M,W,0.11287656661958818,0.12659002272353143,MW,164
M,W,0.05904098876816768,0.11659251369825507,MW,165
M,W,1.2611083457310888,1.1335469653823007,MW,166
F,B,0.1586117399650373,-0.28480235655297437,FB,167
M,B,-0.47579999103681286,-0.4092916404908189,MB,168
F,W,-0.3338160434756875,-0.07305727951684296,FW,169
M,B,-0.0615792125274476,-0.22222636654066158,MB,170
M,W,0.20424771656663748,0.19369004469032156,MW,171
M,B,0.2164535882591293,0.1472297714510137,MB,172
M,W,-0.2790160592101459,-0.15710205374763297,MW,173
M,B,0.4332415420097394,0.12775193101212623,MB,174
M,B,1.4130466722691106,1.155313107627576,MB,175
M,B,1.0355242101506685,0.7066562838504833,MB,176
F,B,-1.9669434668249601,-1.8666927816836845,FB,177
M,W,-0.4864587193836413,-0.30864506924530033,MW,178
M,B,-0.07999910008111626,-0.25322184889727006,MB,179
M,B,0.35898689881849966,-0.005022034043254575,MB,180
M,W,-0.1914555580274212,-0.07539917932486544,MW,181
F,B,-2.260397755376813,-2.036203630741247,FB,182
M,W,0.8973263292821264,0.6976588093087228,MW,183
F,B,-2.3226002964946355,-2.081166119883238,FB,184
M,B,-1.8335245869243175,-1.6039387456309049,MB,185
M,W,0.28821894600750686,0.32671199642004933,MW,186
M,B,0.22392300966812728,0.31587153478048857,MB,187
M,B,-1.0940331096880302,-0.979587162151907,MB,188
M,B,-0.12247917306875848,-0.2927111302823625,MB,189
M,W,0.14442427872797864,0.07156228193159579,MW,190
F,W,-1.1649848047602362,-1.0291771420999192,FW,191
M,W,-0.8640035801328443,-0.7980407068635801,MW,192
M,B,0.1549484827851551,0.07876240487996712,MB,193
M,B,-0.6209393147577021,-0.5961402017859964,MB,194
