G,R,X,Y,GR,UID
F,W,-1.775138041339483,-1.5570039325690213,FW,1
M,B,0.2632353383135164,0.12224913234369067,MB,2
M,B,0.12369928447986252,0.11300626988314878,MB,3
F,B,-1.6618257268863514,-1.469348912786577,FB,4
M,B,0.27614220505538944,0.10281261886768454,MB,5
M,B,-0.733732131860665,-0.4989777638907623,MB,6
M,B,-0.3618882466058916,-0.3949433136893056,MB,7
M,B,-0.5829072444202615,-0.49145615218401373,MB,8
M,B,1.0920617131641586,0.8131081116763598,MB,9
F,W,-0.3552767366343944,-0.4870312297036804,FW,10
M,W,-0.8016175673133766,-0.7729982479586179,MW,11
M,B,0.19710288581345806,-0.11553075004837585,MB,12
M,W,0.41750875412140354,0.3095990525654564,MW,13
M,B,-0.049038252436079635,0.0034975258425906652,MB,14
M,B,0.2639790622789712,0.1928256820317646,MB,15
F,W,-1.8912558063952332,-1.4137995283765645,FW,16
M,B,-0.3137721004651464,-0.25087768062839527,MB,17
M,W,-0.2768446951677036,-0.22112227343489574,MW,18
M,W,1.3086508802808463,1.0631906765770989,MW,19
F,W,-1.1770830245373194,-0.9254894887120866,FW,20
M,B,0.2259169858396982,0.15608406193845348,MB,21
M,W,-0.36357187256937723,-0.2931687468802755,MW,22
M,B,-0.1427018084801248,-0.12729308967877295,MB,23
M,B,0.2791364190370988,0.07822412592270314,MB,24
M,B,-1.0862645797820998,-0.9755753625055898,MB,25
M,W,-1.5104358349116815,-1.0666916887326725,MW,26
M,W,-0.10765971703312914,-0.16180372047269814,MW,27
M,B,0.21920738941482962,0.11277018452643729,MB,28
M,W,-0.055487109121754946,-0.047229379207617064,MW,29
M,B,0.1574838357483154,0.07239735472872239,MB,30
M,W,-0.7708496125497971,-0.910452005160648,MW,31
F,B,-0.6004420429272643,-0.878589260941002,FB,32
M,B,-0.415113940179291,-0.40661991095606337,MB,33
M,B,0.6011215028146609,0.41453776712070733,MB,34
M,B,-0.2800053603056692,-0.346782663926184,MB,35
M,B,1.0230196035134727,0.7400747042989284,MB,36
M,B,-0.20910535777327405,-0.3555779179473162,MB,37
M,B,-0.5854417892783098,-0.5475807386382254,MB,38
M,W,1.2208658376508152,1.0217828518653385,MW,39
M,W,-0.7596676096033248,-0.5554066688900273,MW,40
M,W,0.14332990705351975,0.19432082122469999,MW,41
M,W,-0.3095077009032346,-0.13395454551088443,MW,42
M,B,1.0096429041172479,0.9112831006709137,MB,43
M,W,-0.8214468530329511,-0.7557503387713553,MW,44
M,B,-0.04035043325631199,-0.018956902713573996,MB,45
F,W,1.0343961939172885,0.5980382412945416,FW,46
M,W,-0.6022364521105548,-0.4906691845183835,MW,47
F,B,-1.0818469374601183,-0.8993297552264319,FB,48
M,W,0.5927491485391696,0.5053120088747566,MW,49
M,W,-0.3596672061037818,-0.2537378561341525,MW,50
M,W,-0.5576887831889146,-0.4507563820510083,MW,51
M,B,0.6773481328057916,0.5557084225689594,MB,52
M,W,0.2985678886106497,0.26075793517957885,MW,53
F,W,-2.2441104653801442,-1.9305287097811303,FW,54
F,W,-1.827219269935717,-1.608214645655937,FW,55
M,B,-0.8104065759801558,-0.7492888659912821,MB,56
M,B,0.8499523640283391,0.587491864369873,MB,57
M,W,-0.02033264231413083,-0.1376130240432556,MW,58
M,B,0.17032365429921664,-0.08582760512714802,MB,59
F,W,-2.1305969001805636,-1.8424007622344099,FW,60
M,W,-0.34235577647901855,-0.1139417614840742,MW,61
M,B,0.45492861670935975,0.2186798282705665,MB,62
M,B,0.6156712700211431,0.41186248773263673,MB,63
M,B,-0.38981022968932605,-0.3528325343829747,MB,64
M,W,-0.3176210729271516,-0.33046873304425006,MW,65
M,W,-0.3582238120946083,-0.3674683053452954,MW,66
M,W,-1.2021230330074995,-0.788742047297269,MW,67
M,W,0.34736951702599966,0.5509637320094962,MW,68
M,W,0.5349754992923493,0.5275225704881555,MW,69
M,B,-1.7192577231596364,-1.4453357546303316,MB,70
M,B,0.3937686959435328,0.21434867956350534,MB,71
M,B,-0.15855724818923062,-0.28470543313789537,MB,72
M,W,0.0388646661913302,-0.0031857074574462123,MW,73
M,W,-0.4413905833021282,-0.45299023342537825,MW,74
M,W,-0.8064451933803365,-0.7077932607598628,MW,75
M,B,-0.2624295907184807,-0.3350284707710496,MB,76
M,B,0.6951686204463228,0.48854751779568556,MB,77
M,W,0.45559467284486754,0.4090223800352598,MW,78
F,B,-1.7985973907912391,-1.7198184237282823,FB,79
M,W,-0.16020216087243191,-0.051575290735885446,MW,80
M,B,-1.6532636554389197,-1.4213145512605125,MB,81
F,B,-0.7668905693969843,-0.7192164817276419,FB,82
M,W,0.007427564382134103,-0.11614236141308767,MW,83
M,B,-0.567145267669059,-0.7288801333762613,MB,84
M,B,-0.12703323734545255,-0.04406133649802315,MB,85
M,B,-0.31179353680215705,-0.3084842525408465,MB,86
F,B,-1.2015091175614179,-1.389314323899006,FB,87
M,W,-1.0987775399557491,-1.1118015370764278,MW,88
M,W,-0.06763366858441228,-0.15087194221899924,MW,89
M,W,0.16375174844025606,0.24081064222049559,MW,90
M,B,-0.07388010910737039,-0.17448111493248766,MB,91
F,W,-1.8694245054321477,-1.4927957941916576,FW,92
M,W,-0.13533288747115127,-0.053012157253560434,MW,93
M,B,0.7412290318398884,0.3220274023157331,MB,94
F,B,1.3512112004798436,0.7701979450327137,FB,95
M,W,0.333968340197811,0.4298027185732914,MW,96
M,B,0.3057600002894658,0.18198000360024835,MB,97
M,W,-0.26029065411699226,-0.12713810862982325,MW,98
M,B,-0.18510272197690925,-0.195188693946183,MB,99
M,B,0.4983131353555603,0.3355295342564401,MB,100
M,B,-0.22283205641876494,-0.2234312164918585,MB,101
M,B,0.9506677736597223,0.6382696643371704,MB,102
M,B,-0.2753467989707767,-0.16491440159621595,MB,103
M,W,-1.0138210554002978,-0.7926446681110237,MW,104
M,W,-0.6568504728675374,-0.5466903036205956,MW,105
M,B,-0.23884658604020595,-0.367556648803254,MB,106
M,B,0.23686568760892288,-0.03486764842527873,MB,107
M,B,0.23785411011141638,0.43631795542978546,MB,108
F,W,-0.6464631549570625,-0.5425506738792998,FW,109
M,B,1.499818398635699,0.8702060006637423,MB,110
M,W,0.04313754144340732,-0.14325190826508138,MW,111
M,B,-1.7316891607621603,-1.6505723566347947,MB,112
