G,R,X,Y,GR,UID
M,B,1.1688341285565778,0.8794540104182409,MB,1
M,B,0.028066484940265,-0.13006995535489002,MB,2
M,B,-0.3287994877279931,-0.31615144742605683,MB,3
F,W,-1.1635592959968895,-1.0640919758117489,FW,4
M,B,0.7261929810632327,0.4362151768731909,MB,5
M,B,0.6530380456502749,0.40586651292779014,MB,6
M,B,0.02153712719477339,-0.007530903868362235,MB,7
M,B,-0.4097684342132053,-0.23810061970958218,MB,8
M,B,-0.016191723317026414,-0.09656155726295505,MB,9
M,B,-1.2105897348222383,-0.8360265573543871,MB,10
M,B,1.249562164823386,0.8168330350135456,MB,11
M,B,1.2024324976208078,0.842006350700398,MB,12
M,W,0.6569999998790679,0.4972711359117489,MW,13
M,B,-0.013618182746884972,-0.0006580031823287657,MB,14
M,B,-0.8567383897036621,-0.6488128219626493,MB,15
M,W,0.4452151049007125,0.43598799096460966,MW,16
M,W,-0.3081075402414702,-0.27137079799395747,MW,17
M,B,0.9613826558604764,0.7289212679941932,MB,18
M,B,0.5754185371948977,0.5309817023779223,MB,19
M,B,0.0969958780513983,0.10030075933137494,MB,20
M,B,-0.357034358682358,-0.4195698478889828,MB,21
M,B,2.0957368792311297,1.71571205773573,MB,22
M,B,-0.4973876549727965,-0.539320217109237,MB,23
M,W,0.017489891703258303,0.030192693105326164,MW,24
M,B,-0.7394887862779485,-0.6303472005404736,MB,25
M,W,1.0122160195119454,0.8829622907428272,MW,26
F,B,-2.13272831781251,-1.8786455031905775,FB,27
M,W,0.13767202716728114,0.018323711593812075,MW,28
M,B,-0.2195141549994982,-0.2635116063497219,MB,29
M,B,0.5572668305996311,0.35674905728793893,MB,30
M,W,1.282215486080626,1.103076001889368,MW,31
M,W,-0.17732528940042389,-0.04167104186997095,MW,32
M,W,0.9931200602456476,0.8521003074594341,MW,33
M,W,-0.4687164692914191,-0.3529574396241275,MW,34
M,W,-0.16795265401677828,-0.13188476662715032,MW,35
M,B,-0.0823672583222117,-0.3818846628833036,MB,36
M,B,-0.13710898012425377,-0.32402348639232703,MB,37
M,W,-0.053649645107100886,-0.027242270524006677,MW,38
M,W,-1.0979658101721486,-0.9130977282862717,MW,39
M,B,0.2952318421411318,0.07513118203057989,MB,40
F,B,-1.9593948013584397,-1.9445470948661647,FB,41
M,B,0.8640129520797504,0.5266465382252212,MB,42
M,B,0.2852181294327486,0.17347793880190102,MB,43
M,B,-1.0341870690325594,-1.1749510783698975,MB,44
M,B,-0.04157132549429761,0.02101510991964295,MB,45
M,B,0.19535170764047607,0.10589571815491626,MB,46
M,W,-0.33975050029074266,-0.3354414666020565,MW,47
M,B,-0.7628096031000389,-0.707251027926921,MB,48
F,W,-1.491106919561327,-1.3762134768298369,FW,49
M,W,0.1666212006799529,0.15163680427683984,MW,50
M,B,-0.03695144760313042,-0.12406312886781283,MB,51
M,B,0.3038008145965403,0.3119873752102301,MB,52
M,B,0.5386662438212456,0.44778966917994645,MB,53
M,W,-0.12734167236311558,-0.10196535870956491,MW,54
M,B,0.6764750220666856,0.576305619362048,MB,55
M,B,1.3872256733045862,1.291481161108084,MB,56
M,W,0.011528319188438715,0.017632152649985335,MW,57
M,B,-0.9698133353783782,-0.8093113550491632,MB,58
M,W,-1.202245473268828,-0.8340727848813807,MW,59
M,W,-1.4780669687473091,-1.3513054444178414,MW,60
M,B,0.36957977784044255,0.34047930155922435,MB,61
M,W,-0.6456305922574355,-0.5933311738421158,MW,62
M,B,0.27978458746505797,0.2166332151876898,MB,63
M,W,0.41664060176726175,0.34256411552718735,MW,64
M,B,-0.9141134782776502,-0.8794504419567069,MB,65
M,B,0.2824121632886178,-0.008220520733814879,MB,66
M,W,0.011509878078443454,0.005812258931214215,MW,67
M,W,-0.8872234998101811,-0.6170060885610549,MW,68
M,W,0.013413472989975535,0.1189136009613789,MW,69
M,W,0.02721007419476429,0.15615517710368068,MW,70
F,W,-0.979068039983627,-0.8321131999632321,FW,71
M,W,0.28494681914095926,0.20998187106105867,MW,72
M,B,-0.4274101596619848,-0.18872890115511087,MB,73
M,W,-0.42117677082530475,-0.5320628122608588,MW,74
M,W,0.116142996520448,0.15117249779130593,MW,75
M,B,1.125928340973871,0.8491023119245992,MB,76
F,B,-1.1884434072427794,-1.0824923916807343,FB,77
M,W,0.5428885231884262,0.48584413783151104,MW,78
M,B,-0.3172870526807101,-0.40710543467012394,MB,79
F,W,-1.288632192869009,-1.15720492154475,FW,80
M,W,0.7175474717455934,0.6018288044080831,MW,81
F,W,-0.4981825587804568,-0.5078618037715161,FW,82
M,W,0.6727909142198778,0.61986261653403,MW,83
M,W,-1.183363062238186,-1.047529475989566,MW,84
M,B,0.211981010029296,0.18817147715212787,MB,85
M,W,-0.19789109922019507,-0.1876420853764062,MW,86
M,W,-0.5328268020388941,-0.4199850139232425,MW,87
M,B,1.154550685819749,0.727737810172019,MB,88
M,B,-0.44172931855465775,-0.4815630144568693,MB,89
M,B,1.7499544678617212,1.238995621485838,MB,90
M,W,1.413976060769846,0.8971553690207106,MW,91
