G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
F,W,-0.5644419963915995,-0.5653421603219971,FW,1,-0.4882276366024315,-0.5879212621487889,-0.6488496086071238
F,B,-2.8070804276207486,-2.4273983268729635,FB,2,-2.8070804276207486,-2.244075385578397,-2.244075385578397
M,W,-0.4658519489601046,-0.3515736584554518,MW,3,-1.3333113288900993,-1.3840780354682192,-0.6906015595768764
M,B,-0.555216419384553,-0.600347052733579,MB,4,-1.537160393584532,-1.3949757328169246,-0.6099763858666442
M,B,-0.3981186257160431,-0.6790051578017045,MB,5,-1.380062599916022,-1.269386423571879,-0.48438707662159863
M,B,-0.8868434018817026,-0.914648562613494,MB,6,-1.8687873760816816,-1.660089600340223,-0.8750902533899427
M,B,0.04695694687907265,-0.13318908388713402,MB,7,-0.9349870273209062,-0.9135779018939062,-0.1285785549436259
M,W,-0.054367679089415887,-0.1005247831677287,MW,8,-0.9218270590194105,-1.0551235415094633,-0.36164706561812077
M,B,-0.9848915489454431,-0.9405661978595378,MB,9,-1.966835523145422,-1.7384726175357095,-0.9534732705854292
M,W,0.4783856746400051,0.2868864902542549,MW,10,-0.3890737052899896,-0.6292224252019907,0.06425405068935186
M,B,0.08111026125193248,-0.22909186349744864,MB,11,-0.9008337129480465,-0.8862745829843668,-0.10127523603408649
F,W,0.336688878265302,0.1763383627947835,FW,12,0.41290323805447005,0.13247334967082475,0.07154500321248985
F,W,-2.2672271125866343,-1.924014538886792,FW,13,-2.1910127527974663,-1.9491854883474369,-2.0101138348057717
M,W,-0.5940793998815426,-0.4109225282539041,MW,14,-1.4615387798115371,-1.486587412662002,-0.7931109367706594
M,W,-0.2290680456561121,-0.13903573044972142,MW,15,-1.0965274255861068,-1.194784945082476,-0.5013084691911334
F,B,0.9483130806606545,0.2478072342500315,FB,16,0.9483130806606545,0.7581136689896479,0.7581136689896479
M,B,0.3389412372320196,0.11325615446701175,MB,17,-0.6430027369679594,-0.6801557482180338,0.10484359873224644
M,B,0.4261420309633783,0.11604586363620567,MB,18,-0.5558019432366006,-0.6104444735107032,0.17455487343957707
M,W,-0.07025007141783897,0.08634160737696875,MW,19,-0.9377094513478337,-1.0678204650951273,-0.37434398920378464
F,B,0.19100619449326134,-0.15323143378055235,FB,20,0.19100619449326134,0.15269683595016614,0.15269683595016614
M,W,-0.6930593337476494,-0.4808974178805484,MW,21,-1.5605187136776442,-1.5657153318585935,-0.8722388559672507
M,W,0.33459733188190816,0.3207122934971297,MW,22,-0.5328620480480866,-0.7441717075743695,-0.050695231683026865
M,W,-0.3362407655665923,-0.26442278328545865,MW,23,-1.203700145496587,-1.2804624555628026,-0.5869859796714599
M,W,-0.1967241908761688,-0.15103558169906306,MW,24,-1.0641835708061635,-1.1689281695970963,-0.47545169370575374
F,B,-1.247980283599725,-1.3428482612062207,FB,25,-1.247980283599725,-0.9976778037980963,-0.9976778037980963
M,W,0.4916825620659735,0.2662408108024241,MW,26,-0.3757768178640212,-0.6185924420052806,0.07488403388606207
F,W,-1.3223957808829199,-1.4154554103379058,FW,27,-1.2461814210937519,-1.1938552476686246,-1.2547835941269594
M,B,0.33697630082273017,0.1812344043765209,MB,28,-0.6449676733772487,-0.6817265850871613,0.10327276186311887
M,W,-0.3970339336647034,-0.3265812300517266,MW,29,-1.264493313594698,-1.3290625778813259,-0.6355861019899831
M,B,0.7244343755086771,0.5542317117673257,MB,30,-0.25750959869130186,-0.3719794471744455,0.41301989977583475
M,W,0.00348308150093218,-0.01027021095765325,MW,31,-0.8639762984290625,-1.008875679638322,-0.3153992037469794
M,W,-1.045815064492857,-0.8501728154706922,MW,32,-1.9132744444228518,-1.8477202379873436,-1.1542437620960009
M,B,0.2944572893251233,-0.0022270303861483547,MB,33,-0.6874866848748556,-0.7157177262678855,0.06928162068239466
M,W,1.1516416351379253,0.9153794185055766,MW,34,0.2841822552079306,-0.09099875541284488,0.6024777204784977
F,W,-1.5387784505210127,-1.3734701082436642,FW,35,-1.4625640907318447,-1.3668388993027738,-1.4277672457611086
M,B,0.7280744176421997,0.3673197707397733,MB,36,-0.2538695565577792,-0.3690694739246836,0.4159298730255966
M,W,-0.38420980636394975,-0.3888504731865559,MW,37,-1.2516691862939444,-1.318810535177463,-0.6253340592861205
M,W,-0.3040277056166641,-0.2804748857465937,MW,38,-1.1714870855466588,-1.254710241904619,-0.5612337660132762
M,B,1.233465253386599,0.6627454195131959,MB,39,0.25152127918662015,0.034957116632317986,0.8199564635825982
M,W,-0.22144452899108968,-0.06157698547452582,MW,40,-1.0889039089210844,-1.1886904470655368,-0.4952139711741941
F,W,-0.9437954224599996,-1.20487108556136,FW,41,-0.8675810626708316,-0.891189268828769,-0.9521176152871039
F,W,-1.488387392158481,-1.1417208630635869,FW,42,-1.412173032369313,-1.3265545766264732,-1.387482923084808
M,W,-0.3004731294590345,-0.3383465001680688,MW,43,-1.1679325093890291,-1.2518685930572926,-0.55839211716595
M,W,-0.5491125545809421,-0.3482632868569408,MW,44,-1.4165719345109369,-1.4506393900427434,-0.7571629141514007
F,B,-0.3285562139103925,-0.38370933176400734,FB,45,-0.3285562139103925,-0.26265899087190536,-0.26265899087190536
F,W,-1.5075453210815142,-1.5800000691523084,FW,46,-1.4313309612923462,-1.3418700753602515,-1.4027984218185863
M,B,0.2677380557689375,0.03649415096982428,MB,47,-0.7142059184310414,-0.7370779886084193,0.047921358341860926
F,W,-0.8765708509943254,-0.9668686727074084,FW,48,-0.8003564912051574,-0.8374476643318719,-0.8983760107902068
M,W,-1.3816156619894602,-1.1118780282947915,MW,49,-2.249075041919455,-2.116170635022585,-1.4226941591312425
M,B,-0.40511839429458696,-0.6015194687501576,MB,50,-1.3870623684945658,-1.2749822761941598,-0.48998292924387976
M,B,-0.18001959347773588,-0.4039515658422901,MB,51,-1.1619635676777147,-1.0950306534098921,-0.310031306459612
M,W,-0.5344200581355749,-0.3980806715742644,MW,52,-1.4018794380655697,-1.4388937096192964,-0.7454172337279535
M,W,0.27317562211290713,0.03130776328171464,MW,53,-0.5942837578170875,-0.7932743074416568,-0.09979783155031416
M,W,-0.476261774264157,-0.5046726567367354,MW,54,-1.3437211541941516,-1.392400003197799,-0.6989235273064562
F,W,-1.0015503223802082,-0.8030036938713622,FW,55,-0.9253359625910402,-0.9373604964260264,-0.9982888428843613
M,W,-0.02789457968807811,0.003550336786037396,MW,56,-0.8953539596180727,-1.0339600471678119,-0.3404835712764693
F,W,-0.8562235832518734,-0.8515229350533489,FW,57,-0.7800092234627054,-0.821181367771459,-0.8821097142297939
M,W,0.3311588222465678,0.4211157762655637,MW,58,-0.5363005576834269,-0.7469205689036766,-0.05344409301233394
M,W,0.2577057651724858,0.3129000435605575,MW,59,-0.6097536147575089,-0.8056414362338458,-0.11216496034250312
M,W,0.7514139049945064,0.7237083959661683,MW,60,-0.11604547493548822,-0.4109543893887527,0.28252208650258986
F,W,-1.1133366909962588,-0.8331153570759291,FW,61,-1.0371223312070907,-1.0267263143007554,-1.0876546607590902
F,B,-1.7594613641239298,-1.6062730744002804,FB,62,-1.7594613641239298,-1.4065731427771349,-1.4065731427771349
M,B,-0.2319274688832778,-0.4222258880767171,MB,63,-1.2138714430832567,-1.1365275711216438,-0.35152822417136365
M,W,-0.08730301678825839,-0.011697491166132612,MW,64,-0.954762396718253,-1.081453168519235,-0.3879766926278924
M,W,0.34005352424558205,0.19189948450431216,MW,65,-0.5274058556844126,-0.7398098421779158,-0.04633336628657314
F,W,-1.2138393984825755,-1.0217841035791124,FW,66,-1.1376250386934075,-1.107071590422819,-1.1679999368811538
M,B,0.059454336422952926,-0.11054448506165754,MB,67,-0.922489637777026,-0.9035870644446289,-0.11858771749434868
M,B,-0.5817046293748187,-0.6654467625678018,MB,68,-1.5636486035747976,-1.416151307076323,-0.6311519601260426
M,W,0.08677559782993807,0.04264815201845615,MW,69,-0.7806837821000566,-0.9422888145604176,-0.248812338669075
F,W,-0.16309663157446605,-0.3465884691038782,FW,70,-0.08688227178529803,-0.26707215307445725,-0.32800049953279214
M,W,-0.9800290099274516,-0.8228058962109895,MW,71,-1.8474883898574461,-1.7951286327337412,-1.1016521568423985
M,B,-0.17775467701553085,-0.4758838369374808,MB,72,-1.1596986512155099,-1.0932200023030647,-0.3082206553527844
M,W,0.06921230358593017,-0.05188640230336641,MW,73,-0.7982470763440646,-0.9563295081988452,-0.26285303230750245
M,W,-0.37968669200622696,-0.2342987135531412,MW,74,-1.2471460719362217,-1.3151946040140925,-0.6217181281227497
F,B,-1.3833826443905377,-1.5407988520032934,FB,75,-1.3833826443905377,-1.1059230475075583,-1.1059230475075583
F,B,-1.28055070267302,-1.1605611135188327,FB,76,-1.28055070267302,-1.0237157024707417,-1.0237157024707417
F,B,0.5771699001908006,-0.060696870915365686,FB,77,0.5771699001908006,0.4614092113537068,0.4614092113537068
M,W,0.14660685467610202,0.06662107501669592,MW,78,-0.7208525252538927,-0.8944576767506265,-0.2009812008592839
M,W,-0.7026367766918715,-0.415958433665358,MW,79,-1.570096156621866,-1.5733718648729065,-0.8798953889815639
M,B,-0.23795262661944536,-0.39500066869149936,MB,80,-1.2198966008194243,-1.1413442867514918,-0.3563449398012115
M,W,-0.6464160304900806,-0.3801899845049803,MW,81,-1.5138754104200753,-1.528427091837948,-0.8349506159466051
F,W,-1.9836948460836756,-1.5378922228027605,FW,82,-1.9074804862945076,-1.7225201694574335,-1.7834485159157685
M,B,1.256530512624465,0.5941634870929096,MB,83,0.2745865384244861,0.053396267861608226,0.8383956148118885
M,W,0.243192316323904,0.17090450796036566,MW,84,-0.6242670636060906,-0.817243979930308,-0.1237675040389653
F,B,-0.8342292646015201,-1.3119726649753125,FB,85,-0.8342292646015201,-0.6669111936376501,-0.6669111936376501
F,W,-1.1602585394005571,-1.1125035361881164,FW,86,-1.084044179611389,-1.0642372327674468,-1.1251655792257815
M,W,-0.17855027383345842,-0.17343123788488682,MW,87,-1.0460096537634531,-1.1543993233646221,-0.46092284747327944
F,W,-2.863056824505575,-2.48802550579838,FW,88,-2.786842464716407,-2.425511986639779,-2.4864403330981144
M,W,0.6467671653179491,0.4952666503388346,MW,89,-0.22069221461204558,-0.4946125455208292,0.19886393037051336
M,B,-0.08831390144382277,-0.16555645243013584,MB,90,-1.0702578756438017,-1.0217180100720715,-0.23671866312179127
M,W,-0.2305268668869655,-0.13002598870901586,MW,91,-1.09798624681696,-1.1959511762969097,-0.5024747004055671
F,W,-1.231928889145629,-0.9342321686498736,FW,92,-1.155714529356461,-1.1215329433413799,-1.1824612897997149
F,W,-0.8481813811251149,-0.919565339825586,FW,93,-0.7719670213359469,-0.8147521583833255,-0.8756805048416604
M,W,-0.6655947771584583,-0.4172363497041443,MW,94,-1.5330541570884528,-1.5437592329840528,-0.8502827570927103
