G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
F,B,-0.940035491664315,-1.033665868302805,FB,1,-0.940035491664315,-0.7508458179626692,-0.7508458179626692
M,W,0.10513520102240267,0.027340035133866233,MW,2,-0.7466164630048406,-0.9190379321706326,-0.2387081142556546
F,W,-0.985722832294302,-0.8088295028830279,FW,3,-0.9113389125112079,-0.9293024764407282,-0.9887160364478339
F,B,-0.4399877037179488,-0.4549465634250889,FB,4,-0.4399877037179488,-0.3514366534254133,-0.3514366534254133
M,W,0.07170747402434606,0.06128478166049967,MW,5,-0.7800441900028973,-0.9457380613073008,-0.26540824339232283
F,B,-0.1369041809163182,-0.5919640749672753,FB,6,-0.1369041809163182,-0.10935111771219137,-0.10935111771219137
M,W,-0.7467511808425494,-0.7317913768010219,MW,7,-1.5985028448697927,-1.5994753548792013,-0.9191455369642234
M,B,-0.3086008441412543,-0.2948851228414905,MB,8,-1.2963598450349711,-1.1872837824493325,-0.39831919382199643
M,W,-0.20629151723540132,-0.11024645959980592,MW,9,-1.0580431812626447,-1.1677875284137627,-0.4874577104987846
M,W,-0.14347776307828988,-0.2233920635605824,MW,10,-0.9952294271055332,-1.117615545507138,-0.43728572759216017
M,W,0.2329415149365541,0.2836983001647356,MW,11,-0.6188101490906892,-0.8169536628397327,-0.13662384492475485
F,W,-1.0031496885328637,-0.9497695853848682,FW,12,-0.9287657687497696,-0.9432220382476916,-1.0026355982547972
M,W,-0.08834787087778123,-0.06322200028141152,MW,13,-0.9400995349050245,-1.0735809857798269,-0.39325116786484887
M,W,-0.2232225216974856,-0.09375093031705932,MW,14,-1.074974185724729,-1.1813110325867338,-0.5009812146717557
M,W,-0.7840500152629559,-0.6334927223803317,MW,15,-1.6358016792901993,-1.6292675000564656,-0.9489376821414877
M,W,0.4713237979531457,0.4936913186429737,MW,16,-0.3804278660740976,-0.6265477240570323,0.05378209385794558
M,W,0.2813160145512644,0.28535613167379936,MW,17,-0.5704356494759789,-0.7783149188201479,-0.09798510090517007
M,W,0.6115348202341099,0.3042886107667864,MW,18,-0.24021684379313346,-0.5145552932972726,0.16577452461770542
M,W,0.10632366471409144,0.24613293716100265,MW,19,-0.7454279993131518,-0.9180886563181591,-0.23775883840318113
M,B,0.1933407306787268,0.04750023535493377,MB,20,-0.7944182702149901,-0.7863619708186684,0.0026026178086675233
M,B,-0.0782536586413847,-0.19301469572708635,MB,21,-1.0660126595351016,-1.0032958134357004,-0.21433122480836445
M,W,0.19268098953716428,0.1718046376799777,MW,22,-0.6590706744900791,-0.8491114349591568,-0.16878161704417877
F,B,-0.0874771580401298,-0.5924617620132345,FB,23,-0.0874771580401298,-0.06987167916969014,-0.06987167916969014
M,W,-0.4288034325775701,-0.19559355251147856,MW,24,-1.2805550966048134,-1.3455171381604465,-0.6651873202454687
M,W,-1.6788730168607306,-1.4417570706246567,MW,25,-2.530624680887974,-2.344000203794015,-1.6636703858790367
F,W,0.27286918092058243,0.14285251561634627,FW,26,0.34725310070367654,0.07598781102543214,0.01657425101832649
F,B,0.10680908690179566,-0.22875673473912214,FB,27,0.10680908690179566,0.0853129024720514,0.0853129024720514
M,W,-1.3590100419364524,-1.2437905548193189,MW,28,-2.2107617059636957,-2.0885122151247995,-1.4081823972098217
F,W,-1.1898815546715642,-1.2084265116688642,FW,29,-1.1154976348884702,-1.0923726203415387,-1.1517861803486442
M,W,0.1827998478938673,0.1410713662128134,MW,30,-0.6689518161333761,-0.8570039176849215,-0.17667409976994347
M,W,0.23520079944891936,0.274178221521662,MW,31,-0.616550864578324,-0.8151490774355223,-0.13481925952054433
F,W,-2.1871335615826126,-1.8346597331049368,FW,32,-2.1127496417995184,-1.8889196714729106,-1.9483332314800164
M,W,0.4417646943654063,0.3728301207114444,MW,33,-0.40998696966183706,-0.6501578212378152,0.030171996677162694
F,W,-1.440932948065429,-1.3233079195649242,FW,34,-1.3665490282823347,-1.292897909540723,-1.3523114695478287
F,B,-2.193117385378506,-2.1425370515409323,FB,35,-2.193117385378506,-1.7517349416214447,-1.7517349416214447
M,W,0.8470241103461738,0.7533341848441085,MW,36,-0.004727553681069585,-0.32646010942012843,0.35386970849484956
M,B,-0.451426380802526,-0.5498199624250824,MB,37,-1.439185381696243,-1.3013645356244319,-0.5123999469970957
