G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
F,B,-0.700950233988729,-0.9050446166536196,FB,1,-0.700950233988729,-0.5612967576563792,-0.5612967576563792
M,W,0.0975946946988589,0.1920520289308432,MW,2,-0.8570942011183555,-1.0207920304223281,-0.2563101088692957
M,W,0.4251239129860984,0.27835674029022883,MW,3,-0.5295649828311161,-0.7585179354181569,0.005963986134875476
F,W,-1.7006237708127268,-1.4362598146624233,FW,4,-1.7896727820207299,-1.6520251960988808,-1.580717820995897
F,W,-0.32387012040004115,-0.5043860985317651,FW,5,-0.41291913160804417,-0.5495683844778574,-0.4782610093748734
F,W,-0.895972331165783,-0.6955572410044599,FW,6,-0.985021342373786,-1.007688091669539,-0.9363807165665552
M,W,-0.12058301800192132,0.025136214374389,MW,7,-1.0752719138191358,-1.1955012134622787,-0.4310192919092462
M,W,0.05234373717876604,0.14468708761213814,MW,8,-0.9023451586384484,-1.0570274355984437,-0.2925455140454114
M,W,0.28466494635396544,0.16343076067861076,MW,9,-0.6700239494632491,-0.8709926286724137,-0.10651070711938124
M,B,0.656711869060582,0.4431205320432745,MB,10,-0.37441232314567086,-0.46323354205336853,0.36245512707364563
F,W,-0.7363248786806779,-0.6487324256816493,FW,11,-0.8253738898886809,-0.8798479211369314,-0.8085405460339475
F,W,-0.16465765546648392,-0.5364373442045567,FW,12,-0.25370666667448694,-0.4220765369651528,-0.35076916186216883
F,W,-1.2365029336671651,-1.3508644079992789,FW,13,-1.3255519448751683,-1.2803732464759396,-1.2090658713729554
M,B,0.7663777298994483,0.5652731782720177,MB,14,-0.26474646230680454,-0.37541690525138816,0.450271763875626
M,B,1.4320302858544942,1.042110433165354,MB,15,0.40090609364824137,0.15761468995492223,0.9833033590819362
M,W,0.5062506961373163,0.4132442394408391,MW,16,-0.4484381996798982,-0.6935544071477562,0.07092751440527623
M,W,0.04330876421147943,-0.03237800578142997,MW,17,-0.911380131605735,-1.0642623301546421,-0.29978040860160976
M,B,0.8693518497857359,0.6337303054402382,MB,18,-0.16177234242051697,-0.2929587836729284,0.5327298854540858
M,W,0.2598560961415878,0.22132243609835234,MW,19,-0.6948327996756267,-0.89085869977157,-0.12637677821853757
F,B,-1.6228832815334644,-1.509621194793804,FB,20,-1.6228832815334644,-1.2995489263138267,-1.2995489263138267
M,W,0.4866450478340596,0.28111002407438923,MW,21,-0.4680438479831549,-0.709253933720061,0.05522798783297145
F,B,-1.7388314764785775,-1.9394778151403265,FB,22,-1.7388314764785775,-1.3923962394653737,-1.3923962394653737
M,W,-1.6197396281310945,-1.2430831834369405,MW,23,-2.574428523948309,-2.395974091110485,-1.631492169557453
M,W,0.27303039072392016,0.1647673237801429,MW,24,-0.6816585050932944,-0.880309179313614,-0.11582725776058153
F,W,-1.1888127536490092,-1.2678442334973379,FW,25,-1.277861764857012,-1.2421845961006968,-1.170877220997713
F,W,-0.5910935397342878,-0.6161801719051011,FW,26,-0.6801425509422908,-0.7635516768275042,-0.6922443017245203
F,B,-2.104841760928272,-2.0709149902432227,FB,27,-2.104841760928272,-1.6854846442747313,-1.6854846442747313
F,B,-0.13387730924789978,-0.4320217679363101,FB,28,-0.13387730924789978,-0.10720432915329454,-0.10720432915329454
M,B,0.3006030708669246,-0.017185221704090453,MB,29,-0.7305211213393282,-0.7483931783681825,0.07729549075883163
F,W,-0.6339740533598768,-0.7780901380983835,FW,30,-0.7230230645678798,-0.7978889123366807,-0.7265815372336968
M,W,-0.10627668255384416,-0.002393999327909721,MW,31,-1.0609655783710588,-1.1840451937456502,-0.4195632721926177
M,W,-0.31442977753889995,-0.35882090357936586,MW,32,-1.2691186733561144,-1.3507270088673935,-0.5862450873143612
M,W,-0.4927616764943814,-0.4389444714277289,MW,33,-1.4474505723115958,-1.4935290393351175,-0.7290471177820852
M,W,-0.5254465145725424,-0.32398486082006456,MW,34,-1.480135410389757,-1.5197019297176473,-0.7552200081646149
