G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
F,W,-1.8868236516360155,-1.6136747233173292,FW,1,-1.7996380915548955,-1.6354499965674099,-1.705238625696344
M,B,-0.11056895137313358,-0.15064391394529728,MB,2,-1.0445956860414538,-0.9917813468269346,-0.2441294957448588
M,W,-0.6808934662276913,-0.6606155237520166,MW,3,-1.5731076593069209,-1.5795053779884516,-0.8653228302541338
F,W,0.5578688616831493,0.3245356805079266,FW,4,0.6450544217642693,0.3214306954597018,0.25164206633076747
M,W,0.28190258124902323,0.3267032727094604,MW,5,-0.6103116118302062,-0.8088248177943249,-0.09464227006000728
M,W,-0.11939775500962738,-0.0815732813976966,MW,6,-1.0116119480888568,-1.1300500334196395,-0.4158674856853218
M,B,-0.4428483448469694,-0.4738064038551695,MB,7,-1.3768750795152895,-1.2577579986573149,-0.510106147575239
M,B,0.3391170993754714,0.21196724533825792,MB,8,-0.5949096352928488,-0.6318252601659109,0.11582659091616485
M,B,-0.5521144985360349,-0.5413480342808565,MB,9,-1.486141233204355,-1.3452212789190496,-0.597569427836974
M,W,1.1243739831384107,0.8112117788766642,MW,10,0.2321597900591813,-0.13445942788930756,0.5797231198450101
M,W,-0.4362232550995848,-0.3823913657598338,MW,11,-1.3284374481788142,-1.3836564483327813,-0.6694739005984636
M,W,0.7402378631933886,0.4834712005168354,MW,12,-0.15197632988584087,-0.44194536001990015,0.27223718771441746
M,W,-0.5492138014835506,-0.4417324707335223,MW,13,-1.4414279945627801,-1.4741009592051022,-0.7599184114707844
M,B,-0.19656711644698205,-0.2641866689502778,MB,14,-1.1305938511153022,-1.0606195127172897,-0.3129676616352141
M,W,0.7058679316393051,0.6389040498383913,MW,15,-0.1863462614399244,-0.4694571452763467,0.24472540245797098
M,W,0.1844624344544169,0.05307076772478729,MW,16,-0.7077517586248125,-0.886821842308368,-0.1726392945740504
M,W,0.3606156989668092,0.17420309826995584,MW,17,-0.5315984941124203,-0.7458180472364757,-0.03163549950215805
M,W,0.20251836385376606,0.3240021435507814,MW,18,-0.6896958292254634,-0.8723687773827431,-0.15818622964842546
M,W,-0.6859118255305303,-0.3491135281639143,MW,19,-1.5781260186097597,-1.5835223782336263,-0.8693398304993087
M,W,-0.12491425730240048,0.058243303871185675,MW,20,-1.01712845038163,-1.1344657776350928,-0.42028322990077505
M,W,0.6487413937531702,0.4782421737689824,MW,21,-0.24347279932605925,-0.5151847033977381,0.19899784433657958
M,W,-0.5240162735222778,-0.32440268075885703,MW,22,-1.4162304666015073,-1.4539313240932894,-0.7397487763589716
M,B,-0.2568504696871055,-0.463184607837756,MB,23,-1.1908772043554257,-1.108873977998113,-0.36122212691603717
