G,R,X,Y,GR,UID,X_count,Y_count,Y_count_resolve
M,B,-1.3528617795463087,-1.1857597007515936,MB,1,-2.4482293568748803,-2.3067514381027516,-1.347120077039734
M,W,0.5467150031921745,0.36231999245694585,MW,2,-0.5486525741363973,-0.7211829639034837,0.23844839715953417
M,B,-0.40218659224097225,-0.3745967407827432,MB,3,-1.497554169569544,-1.4738824151327554,-0.5142510540697375
M,W,-0.7508649994541932,-0.7675050650313906,MW,4,-1.846232576782765,-1.8579689066319787,-0.8983375455689608
M,W,-0.11626863123065642,-0.033977779460725874,MW,5,-1.2116362085592283,-1.302010715821545,-0.3423793547585271
M,B,1.798880826558828,1.2737938803673088,MB,6,0.7035132492302563,0.45443221331888284,1.4140635743819008
F,W,-1.1460176728624876,-0.8295940762567768,FW,7,-1.1460176728624876,-1.107356711498307,-1.107356711498307
M,B,0.26673617691680723,-0.08791921896665468,MB,8,-0.8286314004117645,-0.8878514966547204,0.07177986440829742
M,B,-1.6363648542418012,-1.331999416078103,MB,9,-2.7317324315703733,-2.555123260554438,-1.5954918994914205
M,B,0.2357666389026496,-0.1349809107535344,MB,10,-0.8596009384259222,-0.9149833385415324,0.044648022521485586
M,W,1.3370519036079096,1.0992722809248472,MW,11,0.24168432627933778,-0.028783361119937262,0.9308479999430807
M,W,1.2419333148986158,0.9326960465168381,MW,12,0.14656573757004399,-0.11211500488477052,0.8475163561782474
M,B,1.2757380050304836,0.8396613863198942,MB,13,0.1803704277019118,-0.003883577876936911,0.9557477831860811
M,B,-0.8386744303428577,-0.6536786124084537,MB,14,-1.9340420076714295,-1.8562813712774298,-0.8966500102144117
M,W,0.34641908642105285,0.09762984926885844,MW,15,-0.748948490907519,-0.8966585277276448,0.06297283333537321
M,B,0.4052162218997892,0.3091885187074829,MB,16,-0.6901513554287826,-0.7665316796384234,0.19309968142459444
M,B,-0.07592320769905267,-0.2397079043502832,MB,17,-1.1712907850276244,-1.1880490727431874,-0.22841771168016967
M,W,-0.2686901629874627,-0.16647097985801484,MW,18,-1.3640577403160346,-1.4355444126393928,-0.4759130515763749
M,B,-0.9555076649747896,-0.6805461634635263,MB,19,-2.0508752423033614,-1.9586368164154635,-0.9990054553524456
M,B,-0.04238346118309658,-0.15270156273538296,MB,20,-1.1377510385116685,-1.1586655185235972,-0.19903415746057918
M,B,-0.4981531695512541,-0.6099447812722504,MB,21,-1.5935207468798258,-1.5579569660934696,-0.5983256050304517
M,B,-1.0366976182998804,-1.0835936922311031,MB,22,-2.132065195628452,-2.0297658392445084,-1.0701344781814908
M,B,0.4311247486659713,0.08232690119266667,MB,23,-0.6642428286626005,-0.7438336964970884,0.21579766456592953
M,W,-0.2033585762773065,-0.17942147072710316,MW,24,-1.2987261536058783,-1.378308612737432,-0.41867725167441405
M,W,0.5109119258877972,0.4524129215792268,MW,25,-0.5844556514407746,-0.7525493805429438,0.20708198052007412
F,B,-0.8289190731407021,-1.1495361675727684,FB,26,-0.8289190731407021,-0.7262007337382583,-0.7262007337382583
M,B,0.02918844177411132,-0.2553574514339329,MB,27,-1.0661791355544605,-1.0959626924857826,-0.13633133142276477
F,B,-0.6152148984866438,-0.9685292020857872,FB,28,-0.6152148984866438,-0.5389784421233524,-0.5389784421233524
M,B,0.22189752932954565,0.2805031071987064,MB,29,-0.8734700479990262,-0.9271338100105062,0.032497551052511675
M,W,-0.18042096673545835,-0.28411156207489946,MW,30,-1.2757885440640302,-1.358213395460818,-0.3985820343978002
M,W,0.1345657909186216,0.10238411040847276,MW,31,-0.9608017864099503,-1.082259298205536,-0.12262793714251786
M,W,0.908105463305846,0.5903362598931123,MW,32,-0.18726211402272586,-0.4045754375424542,0.5550559235205637
