G,R,X,Y,GR,UID
F,W,-2.0800635544978676,-1.7082989719136552,FW,1
M,B,-0.224354885232342,-0.08088429010219912,MB,2
M,W,-0.8926027099585143,-0.8130721235616983,MW,3
M,B,1.133569737891236,0.8939253052993252,MB,4
M,W,-0.758086550405022,-0.6421744134150454,MW,5
M,B,-0.38723878842265025,-0.4204507596078723,MB,6
F,B,-0.8478951540438766,-0.8536699997098316,FB,7
F,B,-2.176825844833427,-2.1185637210843664,FB,8
M,W,0.04319758212881222,0.08428461847932496,MW,9
F,B,-1.8873812478406964,-1.7377095844256225,FB,10
M,W,-0.005752640795652844,-0.18386551812541688,MW,11
F,W,-1.9333350543596601,-1.85330450806922,FW,12
M,W,-0.8375488507270166,-0.48245499165818073,MW,13
M,W,-1.0493524147130049,-1.0530050347887792,MW,14
M,B,0.5538977216379124,0.2720362225326852,MB,15
F,W,-1.0775769961271577,-0.9664152702397109,FW,16
F,W,-1.1658924275984566,-0.8852503973868961,FW,17
M,W,0.5511574268090103,0.5348529993847247,MW,18
M,W,-0.17021312536148486,-0.0011788743998494278,MW,19
F,W,0.8111554651660822,0.42319756885352966,FW,20
M,B,-0.3443124085529111,-0.1137871413043165,MB,21
F,W,-2.69074990720691,-2.3692437926546313,FW,22
F,B,-0.8610102884884421,-1.0243173407315118,FB,23
M,B,1.9836001584641922,1.436045618943337,MB,24
M,B,-0.41758382849909664,-0.24120867165188653,MB,25
M,W,0.6194233684538545,0.5487694723960899,MW,26
M,W,-0.012622948934159503,-0.08233702790938457,MW,27
M,W,0.8358829366334422,0.7909747457184455,MW,28
M,B,0.2790551436318573,0.16722549177055632,MB,29
M,W,-0.36185408438197936,-0.20065837463475378,MW,30
M,B,-0.039879687091650066,0.08421759832198017,MB,31
M,W,0.1853877596230573,0.22533111940087158,MW,32
F,B,-2.567398874306236,-2.166876469752551,FB,33
M,W,-0.17317063342318265,-0.04786623066423226,MW,34
M,B,0.4851363576143965,0.3755104190498762,MB,35
F,W,-2.533561989793315,-2.1685911744159876,FW,36
F,W,-2.4257150712698476,-2.1845049672150325,FW,37
F,B,-2.209239167266392,-2.110491895974241,FB,38
F,B,-0.9765112807422152,-1.097006801393322,FB,39
M,B,0.17496369909440582,0.03748609442852742,MB,40
F,W,0.8640653666467648,0.494150840626495,FW,41
M,W,-0.3269449314827395,-0.33680541409854126,MW,42
F,W,-1.7099733236584258,-1.6716094998411561,FW,43
F,B,-1.3116673718459573,-1.3931317841956226,FB,44
M,W,-1.2479991063729858,-1.0092543987447375,MW,45
M,B,0.14643876375445883,0.10545358018288778,MB,46
F,B,-1.2638017234357906,-1.2476985680002741,FB,47
M,B,0.6403975972275258,0.3903348734913926,MB,48
M,B,-0.24046327985793478,-0.3071847302355914,MB,49
M,B,0.18154518977693643,-0.010059487535200973,MB,50
F,W,0.24296788053051377,-0.08131294244127854,FW,51
M,W,1.1917664948282354,0.7961750909751464,MW,52
M,W,-0.32457801884195553,-0.33340251573565766,MW,53
M,B,-0.12020222828764703,-0.19216750669870714,MB,54
F,W,-2.6365877969510514,-2.1558824197326203,FW,55
M,B,0.39794543357825246,0.2590346563613712,MB,56
M,W,1.0884907309954925,0.8900619499592729,MW,57
M,B,-0.7972318187028442,-0.7643018876923885,MB,58
M,W,-0.07401867649026694,0.035995952520785676,MW,59
F,W,0.3543157909879626,0.21484686486936605,FW,60
