G,R,X,Y,GR,UID
M,W,-1.4200783140964441,-1.0407139978294027,MW,1
M,W,-1.0169332399039863,-0.7127032798721817,MW,2
M,W,0.7111373409044646,0.43503238074748685,MW,3
F,B,-1.2626209019522479,-1.1733010821518106,FB,4
M,W,-0.009420019124301696,0.011269929568384796,MW,5
F,W,-1.2069519327657408,-1.1085691070761263,FW,6
M,B,-0.9801653215265339,-1.047116174653726,MB,7
F,W,-2.6658889269524204,-2.335270700149687,FW,8
M,W,-0.15464719209491912,-0.08308542892849649,MW,9
M,B,-0.1489678582171195,-0.24728114320099429,MB,10
F,B,-1.867770410231589,-1.3848346223546888,FB,11
M,B,-1.1564175485979282,-1.116626652922417,MB,12
M,B,0.2476658990492971,0.1308700979993357,MB,13
M,W,1.0491619478304335,0.884190573641782,MW,14
M,W,-0.6485370480525252,-0.5309423936380689,MW,15
M,W,-0.799912758978999,-0.5682324850304937,MW,16
M,B,0.7759267415209102,0.6493727111206065,MB,17
F,B,-0.8080427605257894,-0.9640539101620693,FB,18
F,B,-2.133091347266971,-1.9851323592478032,FB,19
M,W,0.5402635651607509,0.4780072426417545,MW,20
M,W,0.55735673937768,0.4432147588062631,MW,21
M,B,-0.3955980184234574,-0.732346425200391,MB,22
M,W,-0.28338275482929703,-0.17041719979079686,MW,23
M,B,0.2275572276442805,0.15726386588627492,MB,24
M,W,-0.49969938156928584,-0.30497034718160015,MW,25
F,W,0.6698576859519658,0.36235349516776705,FW,26
M,W,0.1268256201263032,0.10762439371592462,MW,27
M,B,-0.20464099663027652,-0.5072658856353137,MB,28
M,W,1.0274514606010485,0.8134638670409245,MW,29
M,W,-0.237083920888182,-0.059936941237296065,MW,30
M,W,-0.4313625693479904,-0.25582030957663837,MW,31
M,W,-0.6842997609011188,-0.6349248416153408,MW,32
M,W,-0.006086723676776525,-0.07744220955153551,MW,33
M,W,0.23920368459665967,0.21801082633207158,MW,34
M,W,0.721429782941556,0.6141325295821173,MW,35
M,W,0.49155302544848517,0.4356529578981099,MW,36
M,W,-0.5116277499881262,-0.43110599989311094,MW,37
M,W,-1.071910664337266,-0.8144811678412868,MW,38
M,B,0.003717390973499097,0.004481582411796766,MB,39
F,W,0.7129151069122133,0.5965917510495965,FW,40
M,W,-0.8163161987170858,-0.6846105840076593,MW,41
M,B,1.0222952744554623,0.7390604734559298,MB,42
F,B,0.46580354742618657,0.21044459657362652,FB,43
M,W,0.546891457674146,0.4110396801917182,MW,44
M,W,-0.4562255547875529,-0.6523563598270078,MW,45
M,B,0.3308797964287927,0.03238451221975219,MB,46
M,W,1.0212698737476984,0.8506630505823759,MW,47
M,W,0.046883302868135995,0.06705895197771192,MW,48
M,W,-0.4597005922452229,-0.3949201240724944,MW,49
M,W,-1.1908361787054291,-1.1801916708938165,MW,50
F,W,-2.1338152335692357,-1.8134478864758647,FW,51
F,B,0.37631014247698014,0.18916107799878798,FB,52
M,B,0.8262672980313404,0.7184291936396232,MB,53
M,B,0.11641006421833834,-0.0016132663762750687,MB,54
M,W,1.438617273104379,1.0561173804326267,MW,55
M,B,-0.4249283104038215,-0.2543041293092372,MB,56
M,W,0.28663566403085333,0.2252672996656058,MW,57
F,B,-0.9777310235273088,-1.0481219659622678,FB,58
M,W,-0.3864089596729005,-0.24520762566422827,MW,59
F,W,-1.3555521628072498,-1.1519111626843355,FW,60
M,B,-0.07963513420739182,-0.1728691442594471,MB,61
F,B,-1.929838188650757,-1.5361556270119308,FB,62
F,B,-0.937720118636049,-0.95156015590096,FB,63
M,W,0.7766671673984401,0.4837117987247146,MW,64
M,W,-0.8954271981120329,-0.8630891375498703,MW,65
F,W,-0.12407413043812654,-0.3584030375100093,FW,66
F,W,-0.007371019037956783,-0.13111474189268027,FW,67
F,W,-1.4666433308514013,-1.0601689560736538,FW,68
M,W,0.2839802404602336,0.28600077644989574,MW,69
M,W,0.4017421357179418,0.2884422010899563,MW,70
F,W,1.0655917630878422,0.47605880683371377,FW,71
F,W,-1.384287230159365,-0.9523584250367255,FW,72
M,W,-0.08139697116252627,-0.06041476974619731,MW,73
M,W,-0.34578394448627914,-0.23134719612168186,MW,74
F,W,-1.6705160753745236,-1.4162693597008174,FW,75
F,B,-1.200931845103803,-1.3868721168793214,FB,76
F,B,-0.11225124831384903,-0.05155155298900731,FB,77
F,B,-2.754577337165524,-2.4807625143799497,FB,78
M,W,0.5186115648542594,0.41050755351225154,MW,79
F,W,0.11693082370398455,-0.12421978858928259,FW,80
M,W,0.13961447404197364,0.32366291285017956,MW,81
M,W,0.05002222102135844,-0.013585173693469572,MW,82
F,W,0.572016031141982,0.21038048445595703,FW,83
M,W,0.4815170223432822,0.2969230632933895,MW,84
F,B,-2.4532408508443977,-2.411625510731336,FB,85
M,B,0.689531633969287,0.46659504867322665,MB,86
F,W,-1.41562727658179,-1.2363424021837395,FW,87
M,B,-0.25774379485230076,-0.1932510984213778,MB,88
F,B,-1.1509186804639426,-1.2830470430811989,FB,89
F,B,-1.9718050358587422,-1.4978324016664035,FB,90
M,W,0.37344711779696244,0.42983947553379553,MW,91
F,W,-1.3358882745976235,-1.0784444276931537,FW,92
M,W,0.5344840269673155,0.5178010887325712,MW,93
M,B,-1.0450277041386333,-0.9223002863969595,MB,94
F,B,0.21529759690595163,-0.06540108499133468,FB,95
F,B,0.38948994029639294,0.0587769720121587,FB,96
M,W,0.23776768236168605,0.26429611494802213,MW,97
F,W,-1.1262802358173278,-1.0666777910792615,FW,98
M,B,-0.9465270473749988,-0.7297695597538478,MB,99
F,W,-1.0626550166253848,-1.0371226494310561,FW,100
M,B,-1.3168159215613764,-1.0459083073509652,MB,101
F,W,-2.1764930077445603,-1.7817318573512766,FW,102
F,W,-2.0760480479790333,-1.7165024208364539,FW,103
F,B,-1.9584648347184666,-1.8309893106074753,FB,104
M,W,0.17788996697411089,0.16559113112426901,MW,105
F,W,-1.339988713299962,-1.2163023076092534,FW,106
F,W,-1.0950366900733115,-0.9011164413778847,FW,107
M,W,0.5492300269314385,0.37101575018244953,MW,108
M,B,-0.5394092181423322,-0.6352829306016505,MB,109
M,W,-0.8636705773421629,-0.6978910424432482,MW,110
F,B,-1.7437733688097272,-1.6195116954147262,FB,111
M,B,0.4458854174832444,0.12033292647609839,MB,112
M,W,-1.0247612848658418,-0.6507858452435882,MW,113
M,W,-0.973842811572265,-0.9125496693430487,MW,114
F,B,-1.228482524386859,-1.3090532246888151,FB,115
M,B,-0.19167672214875314,-0.22209353829527206,MB,116
F,W,-1.5926466382836768,-1.3471640646822718,FW,117
M,W,0.5950796639143225,0.3649075414123094,MW,118
M,W,-0.27027413609226286,-0.2674730237058278,MW,119
M,W,1.0349560707609302,0.913067070064177,MW,120
M,B,0.47046998093968195,0.3288116579044392,MB,121
M,W,-0.27150930694846764,-0.30254884195182336,MW,122
M,W,-0.08307092097049523,-0.15042001658195708,MW,123
M,B,-0.27374497531734693,-0.34558691583286005,MB,124
F,B,-2.164132463067578,-2.0716785439349685,FB,125
M,W,1.2683973472041992,0.9484496250260734,MW,126
M,B,0.670864670409288,0.460620094694039,MB,127
F,B,-1.934052036702382,-1.8395256182662525,FB,128
F,W,-0.16094027850250803,-0.23681689969958447,FW,129
F,W,-0.11159356896645856,-0.47985801319072846,FW,130
M,B,1.1453054790458304,0.7349106320634472,MB,131
F,W,-1.7241981069788321,-1.2652348218697695,FW,132
M,W,1.3877055599296797,1.0516106966948058,MW,133
M,W,-0.9995799152747729,-0.9102574184165222,MW,134
M,B,-0.6911804427098833,-0.7307005041789547,MB,135
M,W,-0.2249871111841771,-0.37800767376732186,MW,136
F,B,-1.7327520549315807,-1.642195403092173,FB,137
F,W,-0.8201757459947436,-0.46923995573835,FW,138
M,W,2.385924865587368,1.9126843004649758,MW,139
M,W,-0.6778753114206312,-0.7280083799154597,MW,140
F,B,-0.20763045398185231,-0.524048530469978,FB,141
M,W,-0.7058737464826015,-0.6674457915266355,MW,142
F,W,-1.36694747237248,-1.1419902155469128,FW,143
F,W,-1.0721867570098726,-0.8536127763460698,FW,144
F,B,-1.8204405380699598,-1.5927535568941107,FB,145
M,W,1.0870003091688751,1.0635302984005202,MW,146
M,W,0.368240517437699,0.264999866957065,MW,147
M,W,-0.4198932780273322,-0.13735805139969992,MW,148
