G,R,X,Y,GR,UID
F,W,0.2660690729900035,0.008935195268312879,FW,1
F,W,-0.6030200564388211,-0.6604474242699221,FW,2
M,W,-1.3840971365600745,-1.0549638124965524,MW,3
F,W,-1.7280642757373292,-1.5053523692182893,FW,4
F,W,-0.826893127788427,-0.8421064987981339,FW,5
F,B,-0.549875919307554,-0.5164453101622507,FB,6
M,W,-0.2594728279552152,-0.11801627958622313,MW,7
M,B,0.6054093921927316,0.22150556464032856,MB,8
M,B,0.48829998906747185,0.47577531880724294,MB,9
M,W,0.42375236718929643,0.4292080305168686,MW,10
M,W,-0.0751585014959175,0.05571052165525953,MW,11
F,W,-1.872765131521884,-1.7190318786896586,FW,12
M,B,0.3320016702626214,0.21602979196119057,MB,13
F,B,-0.6382813487646762,-0.6133824539427751,FB,14
F,B,-1.8736243795726129,-1.594614253069743,FB,15
M,B,-0.38456376437325984,-0.3976264669168952,MB,16
M,W,-0.9189681767327389,-0.9210013290850683,MW,17
M,B,0.22687890554751078,0.13643403281280497,MB,18
M,W,0.12322868267930455,0.054426292278472316,MW,19
F,W,0.37314613863099577,0.0647951852839321,FW,20
F,B,0.25390553685772677,-0.023818097807253358,FB,21
F,W,-1.6848415681437034,-1.5014212762847525,FW,22
M,W,0.13161593824729853,0.08948603407830108,MW,23
M,W,-0.36320703458033154,-0.1977616468302263,MW,24
M,W,-0.5261875727121834,-0.3376170916982653,MW,25
M,W,-1.6001195324166277,-1.2723660715879852,MW,26
M,B,-0.09339365622192795,0.07050791149907773,MB,27
M,B,-0.5389080638098959,-0.46869306495851065,MB,28
F,B,1.46310840801361,0.98886028002269,FB,29
M,B,-0.6929933804762666,-0.8231089645327128,MB,30
F,B,-0.1270504058182973,-0.3796202783193021,FB,31
F,W,-1.4522962447780314,-1.3005990071118483,FW,32
M,B,-0.5604505396216471,-0.3808508230519937,MB,33
M,W,-0.9745984609332553,-0.7026111351933613,MW,34
M,W,0.9412955056172084,0.7416913350297119,MW,35
M,W,-0.10664842297429238,-0.10151404205074427,MW,36
F,W,0.20982043004382023,0.09816287291093838,FW,37
M,B,-0.5740431675309992,-0.4865552250357144,MB,38
F,B,-0.33855559986138517,-0.49177851599988764,FB,39
M,W,0.029953884656571745,-0.0014010791959195544,MW,40
F,B,0.456247775175155,0.22710547262757305,FB,41
F,W,-0.3910849452758427,-0.3153828967509913,FW,42
F,W,-1.3696670084350118,-1.2816115592056758,FW,43
M,W,0.9845691252246782,0.6350391646543803,MW,44
F,B,-0.7884283869373678,-0.972910473305908,FB,45
M,W,-0.811426104289343,-0.6531126774792845,MW,46
F,W,-2.500970746454046,-1.94975813729801,FW,47
M,W,0.7054888755968132,0.4368700090672503,MW,48
F,W,-1.1745286339934828,-1.0851238147118654,FW,49
M,W,1.4627480248998488,1.1062939983546323,MW,50
F,B,-3.1182565957612955,-2.7080439685592017,FB,51
M,W,-0.0008579941083385629,0.09170717246269286,MW,52
F,W,0.6118288654569684,0.250415009268785,FW,53
M,W,0.2615598701997952,0.20266018926079798,MW,54
M,B,0.48666993268961206,0.28165871316024754,MB,55
M,B,0.5838569299095994,0.3134234761630844,MB,56
M,W,0.9770891837753143,0.8495408374244627,MW,57
F,B,2.2299851821662213,1.4121437505009033,FB,58
M,W,-0.08035518618999751,0.02156277662851594,MW,59
M,B,0.6440654545703444,0.43477047527139295,MB,60
F,W,0.15598071779224876,0.0679289727868127,FW,61
F,W,-2.51924799524305,-2.355984032277581,FW,62
M,W,-0.43644850848740047,-0.3864666367559513,MW,63
F,B,-0.5924973870668512,-0.44619151428739884,FB,64
M,W,0.8603241332384116,0.6470762558380341,MW,65
M,W,-0.1974309252911736,-0.23900598602876832,MW,66
M,W,-1.3775121254533171,-1.1812457261641498,MW,67
F,W,-1.0663575117036423,-1.006456678235211,FW,68
M,W,0.053340269324298625,0.0580131514661601,MW,69
F,W,-1.2020754852570978,-0.8642183604165077,FW,70
M,W,0.06798482233392106,-0.09534788586868273,MW,71
F,B,-0.8851890222016108,-1.0077438074782854,FB,72
M,B,0.18995871269272552,0.07591694340827299,MB,73
M,W,-0.2156892279859676,-0.14919901579192918,MW,74
M,W,-0.41057476491721606,-0.32327550948996137,MW,75
M,W,-0.1780888721478278,0.04166638391571406,MW,76
M,W,-0.3537331452064747,-0.26650145739221753,MW,77
F,B,-1.1620132772896423,-1.1213150699260628,FB,78
M,B,0.24591175275566907,-0.11555671725362471,MB,79
M,W,0.04795717619872045,-0.0812240687958837,MW,80
F,B,-1.0363628970265648,-1.053822292500915,FB,81
F,W,-0.7943760933370887,-0.9660355998690986,FW,82
M,B,-0.2214153937878934,-0.4351744456276581,MB,83
F,B,-0.1275444431175622,-0.354000097098175,FB,84
F,W,-0.9226352102058151,-0.7752664515689078,FW,85
M,W,1.4883918769012465,1.0888656361623381,MW,86
F,W,-0.8131754384103548,-0.6487007809958575,FW,87
M,B,-1.248335286559398,-1.3640059871730674,MB,88
M,W,-0.015277334132728373,0.09571772263686412,MW,89
M,W,-0.7755471360320816,-0.623119975912314,MW,90
F,W,-2.2482609957074766,-1.9668672498415007,FW,91
F,B,-3.4952098193869143,-3.095134349751286,FB,92
M,W,-0.7121840107774879,-0.7024309785579201,MW,93
F,W,-1.7434894096720535,-1.7426361227803542,FW,94
M,W,-0.44624222958997567,-0.471177145868591,MW,95
F,W,-2.67840056229079,-2.1350919995385333,FW,96
F,B,-3.009789194648174,-2.6667907382983027,FB,97
F,B,-0.7885259821897982,-0.9361777375513967,FB,98
F,W,-0.9442195316631212,-0.9684933794982382,FW,99
M,B,-0.49030241935233465,-0.6792203404151085,MB,100
F,W,-0.7788170987042429,-0.6013365506095939,FW,101
M,B,-0.8342459184845609,-0.911581544730566,MB,102
M,W,0.02736506787710357,0.0012246761066302576,MW,103
M,W,-0.22342583910741887,-0.29480081666414737,MW,104
M,W,0.44930552435298254,0.37920844999475395,MW,105
F,W,-0.8215470366900958,-0.6005571028930464,FW,106
M,B,0.47906128945475196,0.2163836336194485,MB,107
M,W,1.0136454961331431,0.7539126734863121,MW,108
M,B,0.9766235334248128,0.6187514477977513,MB,109
M,W,0.23988420068836988,0.1703236327860744,MW,110
F,W,-0.19431325723283976,-0.34072230565817674,FW,111
M,W,0.13380255410536898,0.13107161524877115,MW,112
M,W,0.29658298937921335,0.1619088399400117,MW,113
M,B,-0.10677062934328155,-0.10904414861437411,MB,114
F,B,-0.7171683640228953,-0.6952387833369061,FB,115
F,W,0.6201001159165458,0.18518244649930066,FW,116
F,W,-0.42813978339409875,-0.5446820768884418,FW,117
M,W,-0.3488189050060437,-0.2535996626707376,MW,118
F,W,-1.2341075232299445,-1.1766854472579658,FW,119
F,W,0.6466115127061329,0.2502713380670087,FW,120
F,W,-1.1290876229739866,-0.9190552410076922,FW,121
M,W,1.1861875945889337,0.9346199948192717,MW,122
F,W,-1.5120763957904901,-1.3435837746321828,FW,123
F,W,0.40828438610395623,0.26800493299344347,FW,124
F,B,-0.8828641040867105,-1.14808201114715,FB,125
F,W,0.4538657921564142,0.36879065741301703,FW,126
M,W,0.2384711828263289,0.18828161211563935,MW,127
M,W,1.331149016198257,1.1839508819484192,MW,128
M,W,0.7392032929896489,0.6886918153219659,MW,129
F,W,-1.9293671056482382,-1.8420935114759276,FW,130
M,W,-0.49126152292460656,-0.5252331294153334,MW,131
M,W,1.533706923754925,0.9912239213169951,MW,132
M,B,1.329871830205259,1.0002668430205064,MB,133
M,B,0.9191885941754423,0.5824729594589014,MB,134
F,B,0.17614231101877098,-0.11993461380763559,FB,135
M,B,-0.06178178885760295,-0.1427722443558502,MB,136
M,W,-0.4398504400664043,-0.392168924949381,MW,137
M,W,-0.5145114475574756,-0.39461001265732604,MW,138
F,B,0.48658445157515606,0.14581981336488192,FB,139
F,W,-1.8701800395808919,-1.729027028168246,FW,140
M,W,1.148713625601748,0.9576865323855259,MW,141
M,W,1.1557385568074705,0.8628947123046382,MW,142
F,W,-1.063414302583785,-1.229990251491783,FW,143
M,W,-0.9787696447865893,-0.7383107113087527,MW,144
F,W,-0.8627595821230511,-0.8690090242924922,FW,145
M,W,0.9436044609720255,0.49457770163498554,MW,146
M,W,-0.09796525126735468,-0.14640812982889156,MW,147
M,W,-0.15745397165189712,-0.16922818774295242,MW,148
M,B,-0.1246836742656598,-0.15762444762289912,MB,149
M,W,0.12124530758871566,0.06085012525777801,MW,150
M,W,0.1860472627707019,0.18945009476915595,MW,151
F,B,-0.5516628487321859,-0.7981727788943156,FB,152
F,W,-0.9109453885896179,-0.6782981371034082,FW,153
M,B,-0.37723212287714947,-0.2878764128530374,MB,154
M,W,0.8008106052554709,0.5365384637228423,MW,155
F,B,1.1689448817225014,0.5824690385512914,FB,156
M,B,-0.06393514300555746,-0.05395344165075009,MB,157
M,W,-0.10233044339921432,0.0736790174143692,MW,158
M,B,-0.8568782020173649,-0.6963739204472823,MB,159
F,B,-0.23903073600266245,-0.5559289338030267,FB,160
F,W,-1.3030630935906886,-1.2310175890734878,FW,161
M,B,0.12156085954279458,0.09992970939380678,MB,162
M,B,-0.7347211656257328,-0.9182929691142685,MB,163
F,W,0.060015583104861214,0.006528930980939207,FW,164
F,W,-1.0926613736285093,-1.0493453103307449,FW,165
M,W,-0.313451167984098,-0.1288562454035458,MW,166
M,W,1.5070991580989408,1.2689771957566736,MW,167
M,W,0.31771784253946084,0.19407267517340018,MW,168
M,W,1.123862284834832,0.9365623379156969,MW,169
F,W,-0.0009759360809354911,-0.17986223117229388,FW,170
F,W,-1.8190131933117792,-1.4234902350430076,FW,171
F,W,-0.9072391956238078,-1.0555203691866026,FW,172
F,B,0.3487113342755719,-0.049520956971762065,FB,173
M,W,0.6783967470231065,0.49621105308332353,MW,174
M,W,-0.4031826957072249,-0.19822586016753588,MW,175
F,W,-2.13972193600597,-1.8007936146108174,FW,176
F,W,-1.8204703323320266,-1.578735512988629,FW,177
M,B,-0.33667983354805914,-0.3388271489932168,MB,178
F,B,-1.2778233730473563,-1.4606931902958358,FB,179
M,W,0.7131157186978336,0.6535061134005945,MW,180
M,B,-0.40429733958585407,-0.453781130885338,MB,181
F,W,-3.645020057201754,-2.9815698014249152,FW,182
M,B,0.08705523059087496,0.08284295287977303,MB,183
M,B,-0.08367258102821147,0.00011746366705983613,MB,184
F,B,-2.4539580549255193,-2.298886858187366,FB,185
F,W,-2.651273862088217,-2.21479518131447,FW,186
F,W,-1.2813721222670984,-1.0357369611330305,FW,187
F,W,-0.47581677104392084,-0.6799048713043363,FW,188
M,W,-0.31904855949589034,-0.2673522042194216,MW,189
M,W,-0.04773021978912288,-0.04264843162144173,MW,190
M,B,-0.9815485016150679,-0.8937175680090177,MB,191
M,W,0.2745305847246248,0.13259259816892344,MW,192
M,W,-0.17753949712649414,-0.15786474721170354,MW,193
M,B,0.7487949742544584,0.42768278342575883,MB,194
M,W,0.015798572942349348,0.1053330368104942,MW,195
M,W,0.07452136510637242,0.18039152325662738,MW,196
M,W,0.3119008839249489,0.2967579393531052,MW,197
M,B,0.7088462219735058,0.5180741970938075,MB,198
M,W,-0.8876336638609127,-0.653160328843663,MW,199
M,B,0.3422757563994586,0.3109383575237612,MB,200
F,B,-3.8355097230876023,-3.1650543137065212,FB,201
F,W,-2.542531227142031,-2.0584006658952254,FW,202
M,B,0.017344892795179947,0.1346889281610096,MB,203
F,B,-1.3488203388215045,-1.3609125656587924,FB,204
F,B,-1.5737324864672284,-1.3971059440604876,FB,205
M,W,-0.6408327493440046,-0.5022493750887891,MW,206
F,W,-0.6582267580722827,-0.7915889411631112,FW,207
F,B,-1.580036992739571,-1.3046250874328644,FB,208
M,W,0.13789367887355244,0.2979547824219307,MW,209
M,W,0.4253419606610321,0.3343783105472627,MW,210
M,B,-0.21868978148172233,-0.31000695144903145,MB,211
M,W,0.05237760083654827,-0.1086606940245192,MW,212
M,W,-0.30611413035775287,-0.1681471405471443,MW,213
M,W,0.12006589540242628,0.17306811262442967,MW,214
F,W,-1.8720518192372735,-1.5285404596659973,FW,215
M,W,-0.6581238296264832,-0.5417500172789096,MW,216
F,B,-1.3516484221505354,-1.073331912448869,FB,217
M,B,-0.94250478828688,-0.8437791750761886,MB,218
F,B,-0.7285406786668497,-0.720579172878953,FB,219
F,W,-2.7457302608959937,-2.074541323535266,FW,220
F,B,-1.728297771399074,-1.6616920710708842,FB,221
M,B,-0.46637741000626964,-0.5190705103770861,MB,222
F,W,-2.7044364695389262,-2.3237358493124622,FW,223
M,W,1.1442472338244989,1.074765284441583,MW,224
M,B,0.11390372983945839,0.12841859126429153,MB,225
M,W,0.6017498392211307,0.39521676593203997,MW,226
M,W,0.0838294507369698,0.20320660446486588,MW,227
F,W,-1.8518297284717167,-1.7932498134096788,FW,228
M,B,0.9233810547997557,0.7797414083359465,MB,229
M,B,-0.8988356120204946,-0.9382254801628847,MB,230
M,B,-0.3871447255157628,-0.28628933386378536,MB,231
F,B,-0.7283079543947186,-0.6352438061575933,FB,232
F,W,-1.0256392073018048,-0.8607882054165683,FW,233
F,W,-1.7313533031878015,-1.7772061460314474,FW,234
M,W,-0.6823770092712895,-0.47552423124089377,MW,235
F,B,-2.853890860126252,-2.51868280292902,FB,236
F,W,0.25167693288484383,0.007525570460229669,FW,237
M,B,-0.12880763910964246,-0.1618183272645073,MB,238
M,B,-1.4294856149712811,-1.2202043230396729,MB,239
M,B,-0.3076186892379468,-0.4281699247620685,MB,240
F,B,-2.1157240644245934,-2.0655976148605757,FB,241
M,B,-0.15528056766508452,-0.3284534842812058,MB,242
F,B,-1.3264001071902198,-1.2058702513542705,FB,243
M,W,0.0002268129774247982,-0.005721209147353636,MW,244
M,W,0.9048498148654203,0.8425790641501026,MW,245
F,W,-0.8919346196658259,-0.7627115454826477,FW,246
