G,R,X,Y,GR,UID
M,B,-0.7905208184152749,-0.59967833006265,MB,1
M,W,0.2566997002834707,0.24958467262863687,MW,2
F,B,-2.302828727679625,-1.9872794890247443,FB,3
M,W,-0.12139707941709607,-0.10438756495353536,MW,4
M,B,-0.3696234921002136,-0.3962300174491541,MB,5
M,W,0.7450965061454463,0.6126762464685032,MW,6
M,B,-2.0862196071390144,-1.7913101706563799,MB,7
F,W,-0.2515935447619282,-0.4555764342986387,FW,8
M,B,-0.1268132150082166,-0.14207568682792357,MB,9
M,B,0.6930834640641366,0.5450657635561806,MB,10
M,B,-0.16185404816755167,-0.2189075343775205,MB,11
M,W,0.6334917364849241,0.5252083953683678,MW,12
M,W,-1.4730858495003374,-1.2042699554958887,MW,13
M,W,-0.21525739269349048,-0.13378755098479744,MW,14
M,W,-1.5675968682297252,-1.2095059412781195,MW,15
F,W,-1.0723213837267374,-0.6567230302103388,FW,16
M,B,0.2319104702523601,-0.025353831005043848,MB,17
F,W,-0.6784987346413911,-0.8251185317226608,FW,18
F,W,-1.4948350933895016,-1.362915838762278,FW,19
F,B,0.2872083018601481,0.0013717941529003963,FB,20
M,B,1.4157259581784587,0.9633906527144676,MB,21
M,W,-0.5656862885092857,-0.4843380168499712,MW,22
M,W,0.2624557998227702,0.1691550866005936,MW,23
F,W,-0.6936055599220619,-0.4452929285190694,FW,24
M,W,-0.38435943159145053,-0.05408504816572801,MW,25
M,B,-0.6572376541184319,-0.6388803462175652,MB,26
M,B,1.094703180064085,0.8133811867416527,MB,27
F,W,-1.6681646033252604,-1.408612211336878,FW,28
M,B,0.3036716173756985,0.20605943177935507,MB,29
F,B,-0.6579899228544017,-0.8606519176733312,FB,30
M,B,-1.247030694693232,-0.9480286739263588,MB,31
F,W,0.20867759008877673,-0.10056797869411466,FW,32
M,W,0.46725609384204936,0.3223514666033031,MW,33
M,W,-0.597548569841937,-0.4007900478752688,MW,34
F,B,-1.460845949374848,-1.3746037033083656,FB,35
M,W,1.9110518225174027,1.6781953195117165,MW,36
M,B,-0.4659812958946867,-0.472478895153195,MB,37
