G,R,X,Y,GR,UID
F,W,-0.7248679926310844,-0.731072241457096,FW,1
F,W,0.0695150382473706,-0.150117860954296,FW,2
M,W,-0.4374132169659337,-0.17886337432719968,MW,3
M,W,-0.9139999378265086,-0.7474827121313046,MW,4
M,W,1.8704735948501812,1.4382938141573307,MW,5
M,W,0.234859368669222,0.10046832055449517,MW,6
F,W,0.28022311822962975,0.12697265206623612,FW,7
F,W,-2.288430008422658,-1.6624114348676318,FW,8
M,W,0.8089169034510395,0.5728093611580993,MW,9
F,W,-1.1536439376781897,-1.1565327050325123,FW,10
F,W,-1.8017784717373444,-1.6411795970455703,FW,11
F,W,0.3963048612072273,0.43362926974785204,FW,12
M,W,-0.9236249931048974,-0.7232718459364262,MW,13
F,W,-1.527985101531906,-1.414611300920642,FW,14
F,B,-3.325823210068269,-2.807613552071981,FB,15
M,B,-1.057689127634963,-0.8956330548838337,MB,16
M,W,0.08589511152335602,0.091055492320925,MW,17
M,W,-1.261933936768047,-0.9022947294309092,MW,18
F,W,0.5358500609396264,0.37699753522696794,FW,19
M,B,-0.2625756244267348,-0.5285059873020052,MB,20
F,B,-0.5090625076353295,-0.7512241519673366,FB,21
M,B,-0.48451888583361785,-0.7125631336024563,MB,22
M,B,1.0571454270504488,0.9320023072330708,MB,23
M,W,0.995150611682495,0.9723445345797828,MW,24
M,W,-0.3193829087884302,-0.47678042249591723,MW,25
M,B,-0.05507774927372573,-0.10152666289591225,MB,26
M,B,-0.2928912144962955,-0.3001539401017673,MB,27
M,B,0.36365041948494264,0.13006885815666797,MB,28
F,W,-1.409474689828823,-1.2506049109083772,FW,29
M,B,-0.7726895260374504,-0.664172246043329,MB,30
F,W,-0.3564269073909656,-0.2965748578990144,FW,31
F,B,-3.5665451936358807,-2.951882146402931,FB,32
F,W,-1.4678135650440574,-1.1698486783261064,FW,33
M,B,0.12367374141393227,0.006793064222791995,MB,34
M,B,0.48054434688232117,0.1261349899781226,MB,35
F,B,-0.47732734870008,-0.4995539152872831,FB,36
F,W,0.10320338635053439,0.26098332939931845,FW,37
M,W,-0.43664976936694655,-0.32060778175567656,MW,38
M,W,0.036293757539344745,-0.06124119649127108,MW,39
M,W,-0.7223913351355928,-0.449904751858223,MW,40
F,B,0.1373329786780999,0.02264209283419516,FB,41
M,W,0.21136116243404987,0.2907348201134192,MW,42
M,W,0.35705070747901024,0.4743213607960197,MW,43
M,W,0.8859463356225417,0.5518970412135671,MW,44
M,B,-1.4519691024265502,-1.1080783322176184,MB,45
F,B,-1.6200069558599393,-1.7638620555619644,FB,46
F,W,-1.1597874869403275,-1.0913957147397257,FW,47
M,W,0.27812255762361465,0.2839903025017323,MW,48
M,W,-0.26826384299464784,0.009240114183794557,MW,49
F,B,-0.7962566696610871,-1.0556554415902655,FB,50
F,W,-1.7280275833172523,-1.600795935749639,FW,51
M,B,0.6792880363388862,0.4618945105536428,MB,52
