"","y_counter"
"1",2.47826772188293
"2",2.31086895529142
"3",1.69288501057867
"4",1.78997060806087
"5",5.86333585724328
"6",0.933319161736182
"7",1.44690379563535
"8",1.38629436111985
"9",2.19722457733633
"10",1.0986122886682
"11",0.794900296108092
"12",2.05955452702008
"13",2.34993883935201
"14",1.68467766823581
"15",1.97334491564482
"16",2.08458598573711
"17",1.66699471753271
"18",1.28741990246961
"19",0.768467755306667
"20",1.17393286341483
"21",1.65734086552904
"22",1.97527629533313
"23",1.12579248462764
"24",1.49625722837325
"25",1.74909489633813
"26",1.09861228866815
"27",0.977269405815484
"28",0.96230630164426
"29",1.04957165620201
"30",1.09861228866816
"31",2.43968159358935
"32",0.791611218977332
"33",0.768467755306667
"34",1.38629436111992
"35",1.04143868752729
"36",1.38629436112001
"37",2.09562166259655
"38",0.957849272131808
"39",1.09861228866816
"40",0.693147180559999
"41",1.09861228866821
"42",1.95772941940145
"43",1.24757014355264
"44",1.28741990246961
"45",2.93362515820531
"46",2.08371913925133
"47",1.42431251788389
"48",4.188912208654
"49",2.07995451372506
"50",3.11646230505119
"51",1.91830914581362
"52",3.68289241705697
"53",3.49650756146655
"54",0.693147180559983
"55",1.36078662938095
"56",1.19619266283799
"57",0.702047445713513
"58",0.451162004903705
"59",1.25694651372705
"60",4.46848949779339
"61",2.1972245773363
"62",1.8728935033806
"63",0.97904504113231
"64",0.806026710918133
"65",2.06805438656823
"66",0.67599331120287
"67",2.37575666311408
"68",2.60156456099186
"69",2.8903717578962
"70",1.44635163983719
"71",1.70453242346769
"72",2.69447761040372
"73",2.51051053608468
"74",2.07944154167993
"75",1.78329074921668
"76",1.96792390510533
"77",2.17782808190548
"78",1.57963085344115
"79",1.94591014905535
"80",1.09377811210735
"81",1.54200986240644
"82",1.98020608021191
"83",0.900845690194604
"84",2.70805020110224
"85",2.23301171394229
"86",2.88421315532543
"87",1.44460654582626
"88",1.98470411434417
"89",1.60943791243418
"90",1.56342832769715
"91",0.968853522830428
"92",5.59907967539067
"93",5.69789059931145
"94",4.19099485724435
"95",1.0380798068936
"96",2.92819921470662
"97",2.06609718140069
"98",0.724659687590271
"99",3.76411920991565
"100",1.37431863093859
"101",1.04957165620201
"102",4.35450115557463
"103",1.21220665084656
"104",4.35772452457528
"105",3.28297423306393
"106",0.331279411678485
"107",0.859015984191227
"108",1.03380296241284
"109",2.10057228633022
"110",1.41301922297986
"111",1.09861228866815
"112",1.45074671131736
"113",2.12754452952541
"114",2.06410834596212
"115",1.60943791243417
"116",1.66498666445832
"117",1.0986122886682
"118",0.997084039549436
"119",0.693147180559996
"120",1.38629436111994
"121",1.38629436111996
"122",0.790727554729826
"123",0.802173419121579
"124",2.2771895607338
"125",2.89037175789622
"126",2.70805020110225
"127",1.64517292117866
"128",1.38629436111993
"129",1.09861228866824
"130",0.666452350799708
"131",1.64991474026542
"132",1.95208581482729
"133",1.72598308079255
"134",1.17020435021774
"135",1.94604704962033
"136",3.00635536187615
"137",3.42560801469284
"138",1.17958580807583
"139",1.24424078208894
"140",0.7809181995988
"141",1.49931686369483
"142",2.58665976533623
"143",1.73506836992248
"144",1.83984523720295
"145",1.67543624621125
"146",2.37063636135423
"147",0.859015984191227
"148",1.38671467924964
"149",1.25694651372705
"150",1.26495147826726
"151",2.70818710166723
"152",1.18992965618452
"153",1.02444499666219
"154",0.693147180559997
"155",1.09861228866819
"156",1.03414359137212
"157",2.83321334405627
"158",1.71826489957156
"159",1.92246885199697
"160",2.13576467056672
"161",1.87885621882539
"162",1.4999387390847
"163",1.7428834844546
"164",0.494270882938874
"165",0.894495239708888
"166",0.790727554729826
"167",0.296582337605348
"168",1.17393286341483
"169",1.53018177646016
"170",1.83948318905786
"171",2.83321334405629
"172",1.04143868752729
"173",2.07944154167987
"174",0.874781561030041
"175",1.4989096244062
"176",0.693147180560021
"177",0.693147180559993
"178",0.708740898634935
"179",0.688313003999188
"180",1.38629436112002
"181",2.90685666535116
"182",0.477057169657799
"183",0.693147180559986
"184",0.905524324637912
"185",1.09861228866821
"186",0.625719130532283
"187",3.28533790558749
"188",1.09861228866819
"189",1.02444499666219
"190",1.43960869948028
"191",2.3978952727984
"192",3.56263718471373
"193",3.44116747027214
"194",3.01329329880801
"195",2.00986816262808
"196",2.77258872223986
"197",2.07944154167989
"198",0.693147180559982
"199",0.968853522830428
"200",1.07310455692917
"201",2.76543099279395
"202",2.63639809133903
"203",1.55717438309262
"204",2.08790716206669
"205",0.473079989667055
"206",0.645190747113584
"207",0.40924659632674
"208",2.44318859714021
"209",0.260950163231408
"210",0.803110047813308
"211",0.331279411678485
"212",0.453550876083063
"213",0.875889055483653
"214",2.89037175789625
"215",1.01065339557227
"216",0.69314718055998
"217",1.09861228866818
"218",1.38629436112002
"219",2.99573227355407
"220",0.787177003278778
"221",1.49301568611854
"222",1.36829907410933
"223",1.26902429750873
"224",2.19722457733628
"225",2.26760791818098
"226",0.69314718055998
"227",1.60943791243417
"228",1.79175946922813
"229",1.45375182571871
"230",2.41636108083645
"231",0.496318391555043
"232",1.09861228866821
"233",1.05222628463229
"234",1.09861228866823
"235",0.992126648557758
"236",1.94591014905537
"237",0.693147180559991
"238",1.0986122886682
"239",1.05039695866014
"240",1.09861228866815
"241",1.60943791243418
"242",0.999737830017831
"243",0.537207639568384
"244",2.71396227985011
"245",0.99700937392844
"246",0.693147180560008
"247",2.51163151164797
"248",2.50459590367412
"249",1.05065585522175
"250",1.44909467965024
"251",1.21220665084656
"252",1.10737892959729
"253",1.5690362360436
"254",2.41218531087097
"255",1.59534077977381
"256",0.762168024958322
"257",3.32247129301975
"258",1.94591014905537
"259",0.693147180559976
"260",1.60943791243413
"261",2.09324060211009
"262",2.6916769670157
"263",3.30425362361099
"264",1.74143389817049
"265",0.693147180559977
"266",1.48032418383872
"267",1.38629436111999
"268",0.625719130532283
"269",0.987087431581642
"270",0.693147180560011
"271",1.73936211075608
"272",2.14322376220534
"273",5.00394630594554
"274",0.693147180559984
"275",1.868160994505
"276",3.25809653802157
"277",0.946008749285557
"278",1.74814355058181
"279",1.64112604897559
"280",3.68887945411399
"281",2.39789527279841
"282",2.83641111099108
"283",1.70346773515293
"284",2.99573227355405
"285",0.890500961935762
"286",0.693147180559977
"287",0.806791558524753
"288",2.38707621401562
"289",0.761198448920126
"290",0.681760025448339
"291",3.29967877246158
"292",0.856627113011869
"293",0.694606993199528
"294",1.03380296241284
"295",1.18681893496886
"296",1.60943791243416
"297",1.86078031362643
"298",1.97339384969815
"299",2.37855545312301
"300",2.13304962166513
"301",1.89812105154145
"302",0.940157231079298
"303",0.407920187264832
"304",0.806169683134889
"305",0.453550876083063
"306",2.02123072380203
"307",0.668760184309841
"308",3.18811385332959
"309",2.14926814388986
"310",0.714780023883224
"311",1.38629436111994
"312",1.03579508295314
"313",0.693147180559977
"314",0.968853522830428
"315",1.52084498614338
"316",1.43960869948028
"317",3.70102764713553
"318",4.6231838314969
"319",1.64958943732157
"320",0.790727554729826
"321",2.19722457733629
"322",2.53033636272827
"323",0.489030131600724
"324",1.68820616690153
"325",3.56065645577276
"326",3.1886769186701
"327",1.13012479569844
"328",2.48490664978806
"329",0.946008749285557
"330",0.693147180559991
"331",1.09861228866814
"332",1.01863553797195
"333",0.693147180560039
"334",4.09434456222223
"335",1.38629436111993
"336",3.04452243772346
"337",1.74537346519223
"338",2.86460487761846
"339",1.60943791243416
"340",2.28553091376209
"341",1.89249251089229
"342",0.992126648557758
"343",1.09861228866815
"344",0.93331916173655
"345",1.58364814249571
"346",1.09861228866815
"347",0.693147180559999
"348",1.5345655988628
"349",2.51144358026169
"350",3.63954972727038
"351",2.8303240119824
"352",1.21220665084656
"353",1.07297344238689
"354",0.999737830017831
"355",0.556841193536096
"356",0.36390700321071
"357",1.63938785807929
"358",1.04143868752729
"359",0.69314718055998
"360",1.38629436111993
"361",1.32527581382092
"362",0.787177003278778
"363",1.86078031362643
"364",1.94591014905537
"365",1.20016060777315
"366",6.48278857832089
"367",2.39789527279844
"368",2.04185922786456
"369",1.41328554540884
"370",2.63189960016943
"371",2.67965993978134
"372",2.50917390348114
"373",1.8981889753578
"374",1.79175946922811
"375",2.40492989909184
"376",2.30258509299408
"377",1.79175946922809
"378",2.43847200676081
"379",1.39358348434421
"380",0.496728491105702
"381",0.350482390982128
"382",0.475148073302988
"383",1.79175946922811
"384",0.693147180560015
"385",3.15591522066366
"386",2.56494935746157
"387",1.39391247489651
"388",2.99292478971458
"389",1.5969054266987
"390",1.09861228866816
"391",2.8903717578962
"392",5.45532111535774
"393",0.946008749285557
"394",1.5345655988628
"395",1.25516696518436
"396",1.09861228866816
"397",1.24688352641102
"398",1.62266991046461
"399",1.09861228866818
"400",1.9926236281225
"401",1.60943791243415
"402",1.79175946922809
"403",1.09377811210735
"404",1.09861228866822
"405",0.988772599266855
"406",1.84581346177882
"407",0.489030131600724
"408",2.80563057527209
"409",0.296582337605348
"410",0.282353061285274
"411",1.71940614651194
"412",1.09861228866817
"413",1.80679169380992
"414",2.87016909640966
"415",1.05341799272485
"416",2.52671601816239
"417",2.08632729781811
"418",0.97904504113231
"419",1.35147385739372
"420",1.09861228866819
"421",1.09861228866815
"422",1.20920462550735
"423",3.66387816759182
"424",0.78614227814844
"425",3.15071955906855
"426",1.78643045806155
"427",0.744464316055984
"428",1.37485282629866
"429",1.20743927580557
"430",1.13012479569844
"431",1.36829907410933
"432",1.09861228866815
"433",1.04957165620201
"434",0.693147180559993
"435",0.841418418302851
"436",0.768141185050168
"437",0.693147180560045
"438",0.899236552642197
"439",2.46276804010371
"440",1.88475456681655
"441",1.09861228866814
"442",1.38629436111999
"443",1.00497859916647
"444",1.38629436111992
"445",0.69314718056003
"446",0.693147180559977
"447",2.2216164913258
"448",1.80735318730305
"449",0.693147180560056
"450",1.09861228866823
"451",1.60943791243423
"452",3.65640391668381
"453",2.49298978383196
"454",0.898317053769325
"455",1.84437910662849
"456",0.665196293995736
"457",1.66940112654577
"458",1.71096886261324
"459",2.97971900580685
"460",1.38629436111994
"461",1.43830100834077
"462",1.79175946922809
"463",0.858407065344491
"464",1.7439333452958
"465",0.693147180559984
"466",1.13434729741267
"467",0.988772599266855
"468",3.09104245335839
"469",0.693147180559981
"470",1.5345655988628
"471",1.19264211138694
"472",1.40188807919488
"473",2.0794415416799
"474",4.35751218666517
"475",1.72205317572041
"476",2.9444389791665
"477",1.45625127284401
"478",1.01215458539034
"479",0.693147180559988
"480",0.80373951739919
"481",1.70790195085149
"482",1.95066503552739
"483",1.35832948399136
"484",1.38629436111993
"485",1.31098943274608
"486",1.60943791243416
"487",1.21122755195442
"488",1.64517292117866
"489",1.0986122886682
"490",2.72343572420475
"491",0.708740898634935
"492",0.693147180559977
"493",2.19722457733626
"494",2.48490664978813
"495",1.55155424590444
"496",2.64796396118318
"497",0.988447366788347
"498",2.59690464854708
"499",0.304595367674141
"500",1.0380798068936
"501",0.530527780721313
"502",1.9289784381769
"503",1.13921489883419
"504",2.4384494706122
"505",1.60943791243416
"506",1.39391247489651
"507",2.14513089180298
"508",0.693147180559978
"509",1.09377811210735
"510",1.56305190839828
"511",2.83321334405628
"512",1.79175946922817
"513",1.04424377302409
"514",0.806989335166599
"515",1.21225666663292
"516",0.37982626182694
"517",0.714780023883224
"518",0.379909249842762
"519",1.94591014905538
"520",2.50122090306933
"521",3.19321425461069
"522",1.7917594692281
"523",2.30258509299413
"524",2.76229999311092
"525",0.97904504113231
"526",1.71759217722213
"527",2.96778138698978
"528",1.83847294829524
"529",2.93396909712287
"530",1.71435831515009
"531",2.30272199355906
"532",0.493771444534033
"533",0.97904504113231
"534",1.09861228866817
"535",0.992126648557758
"536",0.806989335166599
"537",1.7465651732848
"538",0.693147180559991
"539",1.04102227713687
"540",0.693147180560015
"541",0.728882189304509
"542",0.667639448821004
"543",1.00497859916647
"544",0.693147180559977
"545",0.688313003999188
"546",0.693147180560056
"547",0.69314718056006
"548",1.38629436111992
"549",1.39759175666592
"550",1.07310455692917
"551",1.38629436112
"552",2.08051053215176
"553",0.693147180560005
"554",3.70061221346931
"555",0.693147180560008
"556",1.21122755195442
"557",0.748695932584166
"558",1.9658633340515
"559",1.38629436111993
"560",0.693147180559982
"561",1.09861228866816
"562",1.22932167143702
"563",1.60943791243414
"564",1.73739095358403
"565",0.919810705712755
"566",1.0986122886682
"567",1.66200070339037
"568",2.3025850929941
"569",1.45074671131736
"570",1.38451014924047
"571",1.09861228866815
"572",0.693147180559986
"573",0.693147180560015
"574",1.04957165620201
"575",0.874146229425185
"576",0.954097343791354
"577",0.317393756658265
"578",1.40247448203661
"579",1.38629436111992
"580",4.32108398176249
"581",1.09861228866819
"582",1.38629436111994
"583",1.73416945769681
"584",1.60943791243415
"585",1.2028986345275
"586",2.08738488793496
"587",1.60943791243413
"588",1.02444499666219
"589",1.38629436111998
"590",1.74537346519223
"591",1.79175946922818
"592",1.83607045965406
"593",1.69487626777007
"594",1.1970763270855
"595",1.13973481931106
"596",0.97343402999462
"597",0.740047812411884
"598",0.97904504113231
"599",1.01863553797195
"600",0.693147180559999
"601",4.13977427516236
"602",1.38629436111993
"603",2.39789527279845
"604",2.1432607847047
"605",1.4412601910613
"606",1.09861228866816
"607",1.09861228866814
"608",1.09861228866816
"609",2.28078960082878
"610",3.09123591679061
"611",1.09428494311151
"612",0.668760184309841
"613",0.75320445927724
"614",3.7376696182834
"615",3.52636052461622
"616",0.93331916173655
"617",1.60943791243423
"618",1.39391247489651
"619",1.1772779745657
"620",2.99880863397531
"621",4.17438726989567
"622",3.29383154676605
"623",3.19364754842294
"624",2.75924436196064
"625",0.693147180559981
"626",1.04651860313487
"627",1.09861228866816
"628",0.858407065344491
"629",0.823856563328859
"630",1.19264211138694
"631",1.94107597249456
"632",4.13417867787261
"633",1.45888310083302
"634",1.86479396526049
"635",1.39143880517714
"636",1.34786021966621
"637",1.45531520551827
"638",2.57238986102576
"639",2.51931102610482
"640",2.16467559607563
"641",1.86708004397478
"642",0.260987242691544
"643",1.38629436111992
"644",1.45581555485172
"645",2.07944154167991
"646",0.755947499090292
"647",1.72231744279229
"648",1.14669805664301
"649",1.70392497339907
"650",1.45375182571871
"651",1.38629436111997
"652",1.05035044674356
"653",1.26677312285628
"654",3.65657588456469
"655",0.881869579865723
"656",3.87120101090798
"657",4.07328749875449
"658",1.92256999979341
"659",1.96707689661
"660",1.63258923032231
"661",1.72758451355696
"662",2.92615889450224
"663",2.51109811992477
"664",0.8067415427384
"665",3.01494088986215
"666",0.987150848333219
"667",0.348774008802587
"668",1.34562233918746
"669",2.64796396118318
"670",1.04528160320919
"671",1.00497859916647
"672",6.3672537521625
"673",1.87924268046581
"674",2.63905732961531
"675",0.734956548934335
"676",5.72650833613416
"677",1.38629436111995
"678",2.1428560616922
"679",0.693147180559983
"680",1.42431251788389
"681",2.35242889446949
"682",1.72758451355696
"683",1.70346773515293
"684",1.38629436111998
"685",1.44184311314411
"686",1.82749447797262
"687",1.38629436111999
"688",2.63905732961536
"689",1.29770143482917
"690",1.01001936237739
"691",5.12989871492315
"692",3.19046312215641
"693",1.40247448203661
"694",2.39789527279844
"695",0.693147180560033
"696",1.37913663167406
"697",2.09324060211009
"698",2.01992930492082
"699",0.899735991047038
"700",1.52602984427858
"701",1.02625896595199
"702",1.94591014905537
"703",0.988447366788347
"704",0.946008749285557
"705",2.13144818890071
"706",1.20533361366676
"707",1.92071555482667
"708",0.685751957542839
"709",1.6744894056169
"710",1.60943791243416
"711",3.23968208063291
"712",2.61166283652872
"713",1.79175946922811
"714",1.89285633662149
"715",0.693147180559988
"716",1.38629436111994
"717",1.09861228866823
"718",1.07310455692917
"719",2.40123150988456
"720",0.263295076201677
"721",1.6051105668775
"722",0.97904504113231
"723",0.702047445713513
"724",3.49544758700621
"725",2.18124221014142
"726",0.830366149508786
"727",1.71615923743275
"728",3.22495446219988
"729",1.18946557211499
"730",3.30694536830372
"731",2.08999048012182
"732",1.09861228866814
"733",0.693147180560011
"734",0.805762443846254
"735",3.29974461883878
"736",0.666415271339573
"737",2.92069655529398
"738",2.06800000685861
"739",1.1772779745657
"740",2.99140492799739
"741",0.267695655838305
"742",1.03579508295314
"743",3.77891983081881
"744",2.34439446136844
"745",1.964479278126
"746",4.04305126783462
"747",1.74354413922009
"748",2.07944154167987
"749",1.79175946922812
"750",1.09861228866821
"751",2.21399216670333
"752",1.35956245189952
"753",1.97275851809329
"754",2.62009130800638
"755",1.9570193540126
"756",3.92683915014631
"757",1.62984299357592
"758",0.700436303784262
"759",0.494270882938874
"760",3.54019686073187
"761",2.07944154167989
"762",1.60943791243416
"763",1.95731300901102
"764",2.99573227355407
"765",1.01215458539034
"766",1.09861228866819
"767",1.9416031588864
"768",1.69720893147295
"769",3.13738180841552
"770",2.63905732961532
"771",2.34022531421003
"772",1.66205754983454
"773",3.26369843621444
"774",1.37490720600828
"775",1.64095041946443
"776",5.94017125272048
"777",2.82777972892104
"778",2.04930739685908
"779",1.60943791243417
"780",3.24757502407978
"781",1.55142611199285
